game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-08-02,97.8,1.95,6.58,"Snell, Blake",682829,605483,field_out,hit_into_play,2,R,L,CIN,SF,X,9,line_drive,0,0,-0.06,3.13,NA,NA,NA,2,9,Bot,3.68,1.73,322,91.6,25,98.5,2470,66,1,4-Seam Fastball,0,3,0,3
2024-08-02,82.3,1.87,6.63,"Snell, Blake",663697,605483,field_out,hit_into_play,11,R,L,CIN,SF,X,1,ground_ball,0,0,-0.84,2.61,NA,NA,NA,1,9,Bot,3.29,1.51,9,36.9,-13,82.9,2479,65,1,Curveball,0,3,0,3
2024-08-02,83,1.91,6.58,"Snell, Blake",669289,605483,strikeout,swinging_strike,13,R,L,CIN,SF,S,2,NA,1,2,-0.85,1.19,NA,NA,NA,0,9,Bot,3.32,1.54,NA,NA,NA,84.4,2443,64,4,Curveball,0,3,0,3
2024-08-02,97.3,2.06,6.58,"Snell, Blake",669289,605483,NA,foul,3,R,L,CIN,SF,S,NA,NA,1,1,0.74,3.31,NA,NA,NA,0,9,Bot,3.32,1.54,208,78,62,98.4,2566,64,3,4-Seam Fastball,0,3,0,3
2024-08-02,92.9,-2.31,5.65,"Irvin, Jake",656555,663623,field_out,hit_into_play,2,R,R,WSH,MIL,X,8,fly_ball,3,2,0.27,3.14,NA,642715,NA,1,6,Top,3.53,1.62,364,96.6,36,94.8,2417,46,6,4-Seam Fastball,3,3,3,3
2024-08-02,80,1.85,6.62,"Snell, Blake",669289,605483,NA,called_strike,12,R,L,CIN,SF,S,NA,NA,1,0,0.33,3.59,NA,NA,NA,0,9,Bot,3.27,1.55,NA,NA,NA,80.4,2490,64,2,Curveball,0,3,0,3
2024-08-02,79.7,-2.45,5.42,"Irvin, Jake",656555,663623,NA,called_strike,5,R,R,WSH,MIL,S,NA,NA,3,1,0.19,2.61,NA,642715,NA,1,6,Top,3.55,1.61,NA,NA,NA,81.5,2447,46,5,Curveball,3,3,3,3
2024-08-02,81.4,1.81,6.65,"Snell, Blake",669289,605483,NA,ball,11,R,L,CIN,SF,B,NA,NA,0,0,-0.03,4.38,NA,NA,NA,0,9,Bot,3.18,1.52,NA,NA,NA,81.8,2564,64,1,Curveball,0,3,0,3
2024-08-02,97.8,2.01,6.52,"Snell, Blake",656413,605483,field_out,hit_into_play,9,R,L,CIN,SF,X,6,ground_ball,0,0,0.28,1.9,NA,NA,NA,2,8,Bot,3.22,1.47,9,104.7,-12,98.5,2487,60,1,4-Seam Fastball,0,3,0,3
2024-08-02,92,-2.45,5.71,"Irvin, Jake",656555,663623,NA,ball,11,R,R,WSH,MIL,B,NA,NA,2,1,-0.38,3.98,NA,642715,NA,1,6,Top,3.58,1.63,NA,NA,NA,93.7,2313,46,4,Sinker,3,3,3,3
2024-08-02,93.7,-2.27,5.71,"Irvin, Jake",656555,663623,NA,ball,12,R,R,WSH,MIL,B,NA,NA,1,1,0.18,4.04,NA,642715,NA,1,6,Top,3.57,1.59,NA,NA,NA,95.3,2476,46,3,4-Seam Fastball,3,3,3,3
2024-08-02,82,1.86,6.55,"Snell, Blake",670770,605483,field_out,hit_into_play,5,L,L,CIN,SF,X,7,fly_ball,1,2,-0.26,2.11,NA,NA,NA,1,8,Bot,3.14,1.47,317,90.3,32,82.9,2248,59,4,Curveball,0,3,0,3
2024-08-02,93,-2.37,5.62,"Irvin, Jake",656555,663623,NA,ball,11,R,R,WSH,MIL,B,NA,NA,0,1,-0.44,4.2,NA,642715,NA,1,6,Top,3.65,1.59,NA,NA,NA,94.8,2271,46,2,Sinker,3,3,3,3
2024-08-02,96.4,1.97,6.58,"Snell, Blake",670770,605483,NA,foul,1,L,L,CIN,SF,S,NA,NA,1,1,-0.34,3.14,NA,NA,NA,1,8,Bot,3.14,1.47,189,81.3,60,97.3,2531,59,3,4-Seam Fastball,0,3,0,3
2024-08-02,80.9,-2.57,5.65,"Irvin, Jake",656555,663623,NA,swinging_strike,2,R,R,WSH,MIL,S,NA,NA,0,0,-0.16,3.26,NA,642715,NA,1,6,Top,3.53,1.62,NA,NA,NA,82.6,2462,46,1,Curveball,3,3,3,3
2024-08-02,97,1.93,6.56,"Snell, Blake",670770,605483,NA,ball,11,L,L,CIN,SF,B,NA,NA,0,1,-0.93,3.1,NA,NA,NA,1,8,Bot,3.11,1.51,NA,NA,NA,98.1,2529,59,2,4-Seam Fastball,0,3,0,3
2024-08-02,96.8,1.9,6.51,"Snell, Blake",670770,605483,NA,called_strike,7,L,L,CIN,SF,S,NA,NA,0,0,-0.72,1.6,NA,NA,NA,1,8,Bot,3.17,1.48,NA,NA,NA,97.9,2500,59,1,4-Seam Fastball,0,3,0,3
2024-08-02,79.7,-2.48,5.64,"Irvin, Jake",641343,663623,field_out,hit_into_play,5,L,R,WSH,MIL,X,1,ground_ball,2,2,0.04,2.48,NA,NA,642715,0,6,Top,3.46,1.64,5,60.7,-28,81.3,2510,45,7,Curveball,3,3,3,3
2024-08-02,87.6,-2.58,4.73,"Ryan, Joe",643217,657746,walk,ball,11,L,R,MIN,CWS,B,NA,NA,3,2,-1.13,3.29,NA,NA,NA,1,7,Top,3.2,1.51,NA,NA,NA,87.9,2004,52,10,Split-Finger,4,2,2,4
2024-08-02,97,1.92,6.55,"Snell, Blake",600869,605483,strikeout,called_strike,7,R,L,CIN,SF,S,2,NA,3,2,-0.44,2.16,NA,NA,NA,0,8,Bot,3.45,1.73,NA,NA,NA,98.1,2488,58,7,4-Seam Fastball,0,3,0,3
2024-08-02,91.6,-2.46,5.81,"Irvin, Jake",641343,663623,NA,foul,5,L,R,WSH,MIL,S,NA,NA,2,2,-0.26,2.77,NA,NA,642715,0,6,Top,3.46,1.64,240,76.7,32,93,2260,45,6,4-Seam Fastball,3,3,3,3
2024-08-02,92.1,-2.5,4.61,"Ryan, Joe",643217,657746,NA,ball,12,L,R,MIN,CWS,B,NA,NA,2,2,1.07,3.1,NA,NA,NA,1,7,Top,3.23,1.6,NA,NA,NA,92.9,2255,52,9,4-Seam Fastball,4,2,2,4
2024-08-02,93.4,-2.42,5.84,"Irvin, Jake",641343,663623,NA,ball,12,L,R,WSH,MIL,B,NA,NA,1,2,0.56,3.71,NA,NA,642715,0,6,Top,3.55,1.54,NA,NA,NA,94.7,2450,45,5,4-Seam Fastball,3,3,3,3
2024-08-02,82.9,1.84,6.54,"Snell, Blake",600869,605483,NA,ball,13,R,L,CIN,SF,B,NA,NA,2,2,-0.62,0.3,NA,NA,NA,0,8,Bot,3.41,1.64,NA,NA,NA,83.8,2410,58,6,Curveball,0,3,0,3
2024-08-02,90.1,-2.63,4.63,"Ryan, Joe",643217,657746,NA,ball,13,L,R,MIN,CWS,B,NA,NA,1,2,-0.97,0.72,NA,NA,NA,1,7,Top,3.3,1.6,NA,NA,NA,90.8,2008,52,8,Split-Finger,4,2,2,4
2024-08-02,81.9,1.83,6.65,"Snell, Blake",600869,605483,NA,foul,7,R,L,CIN,SF,S,NA,NA,2,2,-0.41,1.85,NA,NA,NA,0,8,Bot,3.39,1.61,4,63.9,-23,82.8,2486,58,5,Curveball,0,3,0,3
2024-08-02,91.8,-2.53,5.76,"Irvin, Jake",641343,663623,NA,foul,3,L,R,WSH,MIL,S,NA,NA,1,2,0.36,3.21,NA,NA,642715,0,6,Top,3.46,1.64,197,77.1,66,93.2,2349,45,4,4-Seam Fastball,3,3,3,3
2024-08-02,79.4,1.46,6.42,"Anderson, Tyler",682626,542881,field_out,hit_into_play,12,R,L,LAA,NYM,X,4,popup,0,1,1.03,2.83,624413,NA,578428,2,5,Top,3.48,1.6,177,64.5,51,79,1906,43,2,Changeup,1,3,3,1
2024-08-02,82.5,2.21,6.37,"Gomber, Austin",669369,596295,strikeout,swinging_strike,14,R,L,SD,COL,S,2,NA,0,2,1.06,1.89,NA,NA,NA,2,7,Bot,3.35,1.54,NA,NA,NA,83.8,1718,60,3,Changeup,2,5,2,5
2024-08-02,86.2,-2.49,5.8,"Irvin, Jake",641343,663623,NA,swinging_strike,4,L,R,WSH,MIL,S,NA,NA,1,1,-0.45,2.73,NA,NA,642715,0,6,Top,3.46,1.64,NA,NA,NA,87.3,2154,45,3,Changeup,3,3,3,3
2024-08-02,89.6,-2.67,4.78,"Ryan, Joe",643217,657746,NA,foul,13,L,R,MIN,CWS,S,NA,NA,1,2,-0.81,1.09,NA,NA,NA,1,7,Top,3.3,1.52,169,69.5,21,89.9,2163,52,7,Split-Finger,4,2,2,4
2024-08-02,97,1.91,6.57,"Snell, Blake",600869,605483,NA,ball,11,R,L,CIN,SF,B,NA,NA,1,2,-1.11,3.12,NA,NA,NA,0,8,Bot,3.49,1.66,NA,NA,NA,98.2,2483,58,4,4-Seam Fastball,0,3,0,3
2024-08-02,81.8,2.25,6.28,"Gomber, Austin",669369,596295,NA,swinging_strike,3,R,L,SD,COL,S,NA,NA,0,1,0.51,3.11,NA,NA,NA,2,7,Bot,3.35,1.54,NA,NA,NA,82.9,1578,60,2,Changeup,2,5,2,5
2024-08-02,79.6,-2.65,4.72,"Ryan, Joe",643217,657746,NA,foul,5,L,R,MIN,CWS,S,NA,NA,1,2,0.06,2.2,NA,NA,NA,1,7,Top,3.3,1.52,9,78.1,-14,79.4,2770,52,6,Sweeper,4,2,2,4
2024-08-02,89.9,1.38,6.34,"Anderson, Tyler",682626,542881,NA,swinging_strike,1,R,L,LAA,NYM,S,NA,NA,0,0,-0.4,3.58,624413,NA,578428,2,5,Top,3.48,1.6,NA,NA,NA,89.5,2280,43,1,4-Seam Fastball,1,3,3,1
2024-08-02,81.5,2.01,6.54,"Snell, Blake",600869,605483,NA,ball,13,R,L,CIN,SF,B,NA,NA,0,2,-0.08,-0.09,NA,NA,NA,0,8,Bot,3.49,1.71,NA,NA,NA,82,2462,58,3,Curveball,0,3,0,3
2024-08-02,92.2,-2.39,5.85,"Irvin, Jake",641343,663623,NA,ball,12,L,R,WSH,MIL,B,NA,NA,0,1,0.71,3.8,NA,NA,642715,0,6,Top,3.61,1.66,NA,NA,NA,93.5,2413,45,2,4-Seam Fastball,3,3,3,3
2024-08-02,83.1,2.24,6.48,"Gomber, Austin",669369,596295,NA,called_strike,6,R,L,SD,COL,S,NA,NA,0,0,0.78,2.61,NA,NA,NA,2,7,Bot,3.38,1.6,NA,NA,NA,84.1,2445,60,1,Slider,2,5,2,5
2024-08-02,78.8,1.25,6.49,"Anderson, Tyler",621438,542881,field_out,hit_into_play,8,R,L,LAA,NYM,X,6,popup,1,1,0.15,2.03,624413,NA,578428,1,5,Top,3.44,1.57,171,80.3,63,78.4,1928,42,3,Changeup,1,3,3,1
2024-08-02,80.9,1.94,6.56,"Snell, Blake",600869,605483,NA,swinging_strike,13,R,L,CIN,SF,S,NA,NA,0,1,-0.48,0.9,NA,NA,NA,0,8,Bot,3.39,1.61,NA,NA,NA,81.6,2467,58,2,Curveball,0,3,0,3
2024-08-02,94.1,-2.66,4.58,"Ryan, Joe",643217,657746,NA,foul,4,L,R,MIN,CWS,S,NA,NA,1,2,-0.3,2.55,NA,NA,NA,1,7,Top,3.3,1.52,4,79.4,-31,94.7,2295,52,5,4-Seam Fastball,4,2,2,4
2024-08-02,91.9,-2.33,5.76,"Irvin, Jake",641343,663623,NA,foul,3,L,R,WSH,MIL,S,NA,NA,0,0,0.43,3.06,NA,NA,642715,0,6,Top,3.46,1.64,184,71.9,20,92.9,2430,45,1,4-Seam Fastball,3,3,3,3
2024-08-02,77.9,1.14,6.47,"Anderson, Tyler",621438,542881,NA,swinging_strike,14,R,L,LAA,NYM,S,NA,NA,1,0,0.29,0.74,624413,NA,578428,1,5,Top,3.44,1.57,NA,NA,NA,77.7,1907,42,2,Changeup,1,3,3,1
2024-08-02,89.2,-1.12,5.9,"Fedde, Erick",673548,607200,field_out,hit_into_play,6,R,R,CHC,STL,X,8,fly_ball,2,2,0.72,2.11,NA,NA,NA,2,5,Bot,3.15,1.39,374,97.7,27,90.9,2124,42,5,Cutter,5,1,5,1
2024-08-02,88.8,-2.59,4.75,"Ryan, Joe",643217,657746,NA,foul,5,L,R,MIN,CWS,S,NA,NA,1,2,-0.12,2.12,NA,NA,NA,1,7,Top,3.3,1.52,198,79,60,89.6,2114,52,4,Split-Finger,4,2,2,4
2024-08-02,83.8,0.99,6.18,"Ragans, Cole",669234,666142,walk,ball,14,R,L,DET,KC,B,NA,NA,3,0,0.6,1.34,NA,NA,663837,2,6,Bot,3.5,1.64,NA,NA,NA,83.6,2218,47,4,Changeup,2,3,2,3
2024-08-02,79.7,1.9,6.63,"Snell, Blake",600869,605483,NA,called_strike,8,R,L,CIN,SF,S,NA,NA,0,0,0.27,1.57,NA,NA,NA,0,8,Bot,3.57,1.64,NA,NA,NA,80.3,2444,58,1,Curveball,0,3,0,3
2024-08-02,84.1,2.23,6.6,"Gomber, Austin",543309,596295,strikeout,swinging_strike,2,R,L,SD,COL,S,2,NA,2,2,0.06,3.26,NA,NA,NA,1,7,Bot,3.47,1.65,NA,NA,NA,85,2507,59,6,Slider,2,5,2,5
2024-08-02,85.6,-1.45,5.92,"Assad, Javier",672279,665871,field_out,hit_into_play,4,L,R,CHC,STL,X,8,line_drive,1,2,-0.59,2.33,NA,NA,680977,2,4,Top,3.43,1.56,312,93.6,20,86.7,1528,33,5,Changeup,5,1,1,5
2024-08-02,94.3,-2.14,5.63,"Irvin, Jake",642715,663623,single,hit_into_play,3,R,R,WSH,MIL,X,9,ground_ball,1,2,0.6,3,NA,NA,NA,0,6,Top,3.42,1.68,76,105.5,2,96.1,2556,44,5,4-Seam Fastball,3,3,3,3
2024-08-02,90.5,1.44,6.38,"Anderson, Tyler",621438,542881,NA,ball,11,R,L,LAA,NYM,B,NA,NA,0,0,-1.16,2.78,624413,NA,578428,1,5,Top,3.38,1.73,NA,NA,NA,90,2226,42,1,4-Seam Fastball,1,3,3,1
2024-08-02,91.3,-1.33,6,"Assad, Javier",672279,665871,NA,blocked_ball,14,L,R,CHC,STL,B,NA,NA,0,2,0.97,0.83,NA,NA,680977,2,4,Top,3.4,1.52,NA,NA,NA,92.5,1936,33,4,Sinker,5,1,1,5
2024-08-02,95,0.82,6.26,"Ragans, Cole",669234,666142,NA,ball,13,R,L,DET,KC,B,NA,NA,2,0,-0.93,2.57,NA,NA,663837,2,6,Bot,3.5,1.66,NA,NA,NA,94.3,2579,47,3,4-Seam Fastball,2,3,2,3
