game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-08-07,98.7,-2.75,5.97,"Gil, Luis",641432,661563,field_out,hit_into_play,4,L,R,NYY,LAA,X,8,fly_ball,0,2,-0.28,2.46,NA,NA,NA,2,5,Top,3.16,1.44,332,96,37,100.2,2551,44,3,4-Seam Fastball,5,0,0,5
2024-08-07,81,1.15,6.37,"Ragans, Cole",678882,666142,single,hit_into_play,3,R,L,KC,BOS,X,7,line_drive,1,1,0.66,3.11,NA,NA,807799,1,7,Top,3.34,1.55,207,86.6,18,81.1,2170,57,3,Changeup,8,4,4,8
2024-08-07,97.8,-2.76,5.83,"Gil, Luis",641432,661563,NA,foul,2,L,R,NYY,LAA,S,NA,NA,0,1,-0.16,3.16,NA,NA,NA,2,5,Top,3.16,1.44,187,74.1,66,98.6,2421,44,2,4-Seam Fastball,5,0,0,5
2024-08-07,96.6,-2.69,5.9,"Gil, Luis",641432,661563,NA,foul,11,L,R,NYY,LAA,S,NA,NA,0,0,-0.55,3.68,NA,NA,NA,2,5,Top,3.16,1.44,NA,NA,NA,97.6,2456,44,1,4-Seam Fastball,5,0,0,5
2024-08-07,83.2,1.16,6.33,"Ragans, Cole",678882,666142,NA,foul_tip,5,R,L,KC,BOS,S,NA,NA,1,0,-0.07,2.29,NA,NA,807799,1,7,Top,3.34,1.55,NA,NA,NA,83.3,2319,57,2,Changeup,8,4,4,8
2024-08-07,82.8,1.12,6.31,"Ragans, Cole",678882,666142,NA,ball,13,R,L,KC,BOS,B,NA,NA,0,0,-0.44,1,NA,NA,807799,1,7,Top,3.31,1.57,NA,NA,NA,82.6,2150,57,1,Changeup,8,4,4,8
2024-08-07,92,1.88,5.67,"Abbott, Andrew",672640,671096,single,hit_into_play,12,R,L,MIA,CIN,X,9,line_drive,1,2,0.87,3.44,NA,NA,660821,2,5,Bot,3.29,1.54,234,91.7,14,92.4,2307,44,4,4-Seam Fastball,6,0,6,0
2024-08-07,97.3,-2.66,5.96,"Gil, Luis",681351,661563,strikeout,swinging_strike,6,R,R,NYY,LAA,S,2,NA,2,2,0.43,2.46,NA,NA,NA,1,5,Top,3.32,1.5,NA,NA,NA,98.2,2438,43,6,4-Seam Fastball,5,0,0,5
2024-08-07,91.3,0.96,6.35,"Ragans, Cole",686765,666142,strikeout,swinging_strike,6,R,L,KC,BOS,S,2,NA,3,2,0.62,2.41,NA,NA,807799,0,7,Top,3.37,1.53,NA,NA,NA,91.6,2546,56,6,4-Seam Fastball,8,4,4,8
2024-08-07,91.9,1.78,5.74,"Abbott, Andrew",672640,671096,NA,foul,3,R,L,MIA,CIN,S,NA,NA,1,1,0.5,3.1,NA,NA,660821,2,5,Bot,3.29,1.54,180,74.5,24,92.3,2238,44,3,4-Seam Fastball,6,0,6,0
