game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-08-13,98.6,-1.83,5.9,"Greene, Hunter",669357,668881,field_out,hit_into_play,6,L,R,CIN,STL,X,8,fly_ball,0,1,0.31,2.28,NA,NA,663457,2,7,Top,3.5,1.61,366,95.3,27,99.2,2453,52,2,4-Seam Fastball,4,1,1,4
2024-08-13,94.5,-2.57,5.72,"Gausman, Kevin",666176,592332,field_out,hit_into_play,4,R,R,LAA,TOR,X,4,popup,3,2,-0.61,2.54,NA,NA,NA,2,7,Bot,3.62,1.8,177,66.4,51,95,2359,58,7,4-Seam Fastball,0,5,0,5
2024-08-13,95.3,-2.61,5.7,"Gausman, Kevin",666176,592332,NA,ball,11,R,R,LAA,TOR,B,NA,NA,2,2,-1.2,3.59,NA,NA,NA,2,7,Bot,3.62,1.85,NA,NA,NA,95.8,2182,58,6,4-Seam Fastball,0,5,0,5
2024-08-13,99,-1.98,5.88,"Greene, Hunter",669357,668881,NA,swinging_strike,1,L,R,CIN,STL,S,NA,NA,0,0,-0.68,3.19,NA,NA,663457,2,7,Top,3.5,1.61,NA,NA,NA,99.5,2413,52,1,4-Seam Fastball,4,1,1,4
2024-08-13,87.9,1.27,5.59,"Cortes, Nestor",686676,641482,field_out,hit_into_play,7,R,L,CWS,NYY,X,8,fly_ball,2,1,-0.43,1.97,NA,NA,NA,2,7,Bot,3.5,1.59,368,99.8,32,88,2341,56,4,Cutter,0,4,0,4
2024-08-13,100,-1.56,5.94,"Greene, Hunter",663457,668881,single,hit_into_play,6,L,R,CIN,STL,X,4,line_drive,3,2,0.4,2.31,NA,NA,NA,2,7,Top,3.43,1.62,142,96.5,8,100.9,2316,51,6,4-Seam Fastball,4,1,1,4
2024-08-13,87.1,-2.74,5.58,"Gausman, Kevin",666176,592332,NA,foul,13,R,R,LAA,TOR,S,NA,NA,2,2,-0.04,1.2,NA,NA,NA,2,7,Bot,3.62,1.8,2,97.4,-32,88.1,1707,58,5,Split-Finger,0,5,0,5
2024-08-13,98.6,-2.05,5.84,"Greene, Hunter",663457,668881,NA,foul,7,L,R,CIN,STL,S,NA,NA,3,1,-0.3,2,NA,NA,NA,2,7,Top,3.43,1.62,194,74.1,44,99,2396,51,5,4-Seam Fastball,4,1,1,4
2024-08-13,93.1,0.77,5.87,"Cortes, Nestor",686676,641482,NA,ball,12,R,L,CWS,NYY,B,NA,NA,1,1,0.92,3.3,NA,NA,NA,2,7,Bot,3.4,1.48,NA,NA,NA,93.1,2312,56,3,4-Seam Fastball,0,4,0,4
2024-08-13,96,-2.53,5.77,"Gausman, Kevin",666176,592332,NA,ball,11,R,R,LAA,TOR,B,NA,NA,1,2,-1.02,4.29,NA,NA,NA,2,7,Bot,3.57,1.82,NA,NA,NA,96.8,2209,58,4,4-Seam Fastball,0,5,0,5
2024-08-13,78.8,1.55,5.41,"Cortes, Nestor",686676,641482,NA,foul,4,R,L,CWS,NYY,S,NA,NA,1,0,-0.39,2.28,NA,NA,NA,2,7,Bot,3.5,1.59,9,91.6,-15,77.8,2596,56,2,Sweeper,0,4,0,4
2024-08-13,93.7,-2.68,5.71,"Gausman, Kevin",666176,592332,NA,swinging_strike,1,R,R,LAA,TOR,S,NA,NA,1,1,-0.32,3.12,NA,NA,NA,2,7,Bot,3.62,1.8,NA,NA,NA,94.4,2286,58,3,4-Seam Fastball,0,5,0,5
2024-08-13,97.9,-2.01,5.84,"Greene, Hunter",663457,668881,NA,called_strike,13,L,R,CIN,STL,S,NA,NA,3,0,-0.99,2.34,NA,NA,NA,2,7,Top,3.69,1.69,NA,NA,NA,98.2,2372,51,4,4-Seam Fastball,4,1,1,4
2024-08-13,94.6,-2.58,5.72,"Gausman, Kevin",666176,592332,NA,ball,1,R,R,LAA,TOR,B,NA,NA,0,1,-0.75,3.38,NA,NA,NA,2,7,Bot,3.57,1.7,NA,NA,NA,95.5,2259,58,2,4-Seam Fastball,0,5,0,5
2024-08-13,83.7,-2.11,5.82,"Greene, Hunter",663457,668881,NA,ball,11,L,R,CIN,STL,B,NA,NA,2,0,-0.16,3.71,NA,NA,NA,2,7,Top,3.41,1.64,NA,NA,NA,84.1,2457,51,3,Slider,4,1,1,4
2024-08-13,84.3,1.44,5.46,"Cortes, Nestor",686676,641482,NA,ball,12,R,L,CWS,NYY,B,NA,NA,0,0,2.05,2.95,NA,NA,NA,2,7,Bot,3.31,1.44,NA,NA,NA,83.9,1316,56,1,Changeup,0,4,0,4
2024-08-13,91.5,-1.94,5.51,"Rea, Colin",605141,607067,field_out,hit_into_play,5,R,R,MIL,LAD,X,9,line_drive,1,1,-0.1,2.39,NA,681624,NA,2,6,Top,3.21,1.56,342,97.3,22,92.2,2175,48,3,Sinker,1,7,7,1
2024-08-13,98.4,-1.92,5.8,"Greene, Hunter",663457,668881,NA,ball,14,L,R,CIN,STL,B,NA,NA,1,0,1.16,1.92,NA,NA,NA,2,7,Top,3.4,1.64,NA,NA,NA,98.7,2383,51,2,4-Seam Fastball,4,1,1,4
2024-08-13,89.2,2.79,4.83,"Cortes, Nestor",657757,641482,strikeout,swinging_strike,13,L,L,CWS,NYY,S,2,NA,1,2,-0.25,1.26,NA,NA,NA,1,7,Bot,3.41,1.64,NA,NA,NA,88.7,2245,55,4,Sinker,0,4,0,4
2024-08-13,96.2,-2.47,5.75,"Gausman, Kevin",666176,592332,NA,foul,4,R,R,LAA,TOR,S,NA,NA,0,0,-0.56,2.46,NA,NA,NA,2,7,Bot,3.62,1.8,180,63.7,43,96.7,2416,58,1,4-Seam Fastball,0,5,0,5
2024-08-13,92.9,-2.29,5.51,"Irvin, Jake",702616,663623,field_out,hit_into_play,8,L,R,BAL,WSH,X,4,ground_ball,3,2,0.11,1.64,NA,NA,NA,2,6,Bot,3.44,1.59,4,95.5,-22,94.3,2463,55,7,4-Seam Fastball,2,7,2,7
2024-08-13,93.9,0.88,5.76,"Cortes, Nestor",657757,641482,NA,ball,11,L,L,CWS,NYY,B,NA,NA,0,2,-0.99,2.38,NA,NA,NA,1,7,Bot,3.27,1.45,NA,NA,NA,93.6,2368,55,3,4-Seam Fastball,0,4,0,4
2024-08-13,86.8,-2.01,5.5,"Rea, Colin",605141,607067,NA,foul,5,R,R,MIL,LAD,S,NA,NA,1,0,0.1,2.46,NA,681624,NA,2,6,Top,3.21,1.56,106,73.8,9,87.7,2048,48,2,Cutter,1,7,7,1
2024-08-13,99,-1.77,5.91,"Greene, Hunter",663457,668881,NA,ball,14,L,R,CIN,STL,B,NA,NA,0,0,0.85,1.83,NA,NA,NA,2,7,Top,3.54,1.66,NA,NA,NA,99.3,2411,51,1,4-Seam Fastball,4,1,1,4
2024-08-13,79.5,-2.3,5.56,"Irvin, Jake",702616,663623,NA,foul,11,L,R,BAL,WSH,S,NA,NA,3,2,-0.96,3.19,NA,NA,NA,2,6,Bot,3.44,1.59,8,67.3,-21,80.7,2432,55,6,Curveball,2,7,2,7
2024-08-13,95.2,-2.58,5.72,"Gausman, Kevin",592273,592332,strikeout,called_strike,7,R,R,LAA,TOR,S,2,NA,3,2,-0.39,1.64,NA,NA,NA,1,7,Bot,3.59,1.7,NA,NA,NA,95.9,2254,57,8,4-Seam Fastball,0,5,0,5
2024-08-13,80.1,-2.03,5.56,"Rea, Colin",605141,607067,NA,ball,11,R,R,MIL,LAD,B,NA,NA,0,0,-0.32,3.77,NA,681624,NA,2,6,Top,3.16,1.46,NA,NA,NA,80.5,2243,48,1,Sweeper,1,7,7,1
2024-08-13,94.6,-2.65,5.68,"Gausman, Kevin",592273,592332,NA,ball,11,R,R,LAA,TOR,B,NA,NA,2,2,-1.11,3.02,NA,NA,NA,1,7,Bot,3.69,1.74,NA,NA,NA,95.4,2268,57,7,4-Seam Fastball,0,5,0,5
2024-08-13,97.8,-1.87,6.13,"Greene, Hunter",502671,668881,field_out,hit_into_play,12,R,R,CIN,STL,X,9,fly_ball,1,1,0.15,3.96,NA,NA,NA,1,7,Top,3.54,1.65,330,91.7,28,98.2,2243,50,3,4-Seam Fastball,4,1,1,4
2024-08-13,82.4,-2.75,5.32,"Morton, Charlie",672275,450203,field_out,hit_into_play,7,L,R,SF,ATL,X,4,ground_ball,2,2,-0.64,1.77,NA,NA,NA,2,6,Bot,3.39,1.62,61,95.1,3,81.8,3027,52,6,Curveball,2,3,2,3
2024-08-13,90.2,-2.33,5.63,"Irvin, Jake",702616,663623,NA,ball,13,L,R,BAL,WSH,B,NA,NA,2,2,-1.96,2.34,NA,NA,NA,2,6,Bot,3.34,1.53,NA,NA,NA,91.6,2203,55,5,Sinker,2,7,2,7
2024-08-13,78.9,1.75,5.32,"Cortes, Nestor",657757,641482,NA,swinging_strike,13,L,L,CWS,NYY,S,NA,NA,0,1,-0.84,1.98,NA,NA,NA,1,7,Bot,3.41,1.64,NA,NA,NA,77.9,2609,55,2,Sweeper,0,4,0,4
2024-08-13,91.5,-1.97,5.42,"Rea, Colin",660271,607067,field_out,hit_into_play,8,L,R,MIL,LAD,X,5,ground_ball,2,2,0.08,2.06,NA,NA,681624,1,6,Top,3.47,1.58,4,92.1,-26,92.7,2191,47,5,Sinker,1,7,7,1
2024-08-13,88.1,1.27,5.65,"Cortes, Nestor",657757,641482,NA,called_strike,3,L,L,CWS,NYY,S,NA,NA,0,0,0.3,3.31,NA,NA,NA,1,7,Bot,3.38,1.53,NA,NA,NA,87.8,2191,55,1,Cutter,0,4,0,4
2024-08-13,92.4,-2.25,5.55,"Irvin, Jake",702616,663623,NA,foul,4,L,R,BAL,WSH,S,NA,NA,2,1,-0.65,2.58,NA,NA,NA,2,6,Bot,3.44,1.59,NA,NA,NA,94.4,2357,55,4,4-Seam Fastball,2,7,2,7
2024-08-13,84.6,-2.3,5.72,"Greene, Hunter",502671,668881,NA,ball,14,R,R,CIN,STL,B,NA,NA,0,1,0.83,0.6,NA,NA,NA,1,7,Top,3.5,1.57,NA,NA,NA,84.7,2409,50,2,Slider,4,1,1,4
2024-08-13,88.8,-1.46,5.77,"Baz, Shane",608324,669358,field_out,hit_into_play,9,R,R,TB,HOU,X,7,line_drive,0,0,0.5,2.06,NA,NA,NA,2,7,Top,3.34,1.61,338,93.1,23,89.1,1904,51,1,Changeup,1,3,3,1
2024-08-13,94.6,-2.76,5.43,"Morton, Charlie",672275,450203,NA,ball,11,L,R,SF,ATL,B,NA,NA,1,2,-0.21,4.32,NA,NA,NA,2,6,Bot,3.39,1.65,NA,NA,NA,93.6,2083,52,5,4-Seam Fastball,2,3,2,3
2024-08-13,95.2,-2.61,5.7,"Gausman, Kevin",592273,592332,NA,foul,4,R,R,LAA,TOR,S,NA,NA,2,2,-0.51,2.37,NA,NA,NA,1,7,Bot,3.62,1.76,3,60.4,-43,96,2294,57,6,4-Seam Fastball,0,5,0,5
2024-08-13,84.6,-2.28,5.58,"Irvin, Jake",702616,663623,NA,ball,11,L,R,BAL,WSH,B,NA,NA,1,1,-1.14,4.01,NA,NA,NA,2,6,Bot,3.32,1.57,NA,NA,NA,86.1,2546,55,3,Curveball,2,7,2,7
2024-08-13,92.7,0.9,5.76,"Cortes, Nestor",683734,641482,field_out,hit_into_play,7,R,L,CWS,NYY,X,5,ground_ball,2,2,-0.41,1.87,NA,NA,NA,0,7,Bot,3.19,1.49,79,106,3,92.3,2317,54,5,4-Seam Fastball,0,4,0,4
2024-08-13,85.4,-2.47,5.77,"Greene, Hunter",502671,668881,NA,called_strike,6,R,R,CIN,STL,S,NA,NA,0,0,0.56,2.24,NA,NA,NA,1,7,Top,3.56,1.56,NA,NA,NA,85.3,2473,50,1,Slider,4,1,1,4
2024-08-13,86,-2.79,5.51,"Gausman, Kevin",592273,592332,NA,ball,13,R,R,LAA,TOR,B,NA,NA,1,2,-0.76,1.23,NA,NA,NA,1,7,Bot,3.53,1.75,NA,NA,NA,86.7,1555,57,5,Split-Finger,0,5,0,5
