game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-07-22,86.8,-2.45,5.77,"Greene, Hunter",606115,668881,field_out,hit_into_play,1,R,R,ATL,CIN,X,8,fly_ball,0,1,-0.58,3.34,NA,NA,669221,2,7,Bot,3.46,1.57,270,81.6,44,87.6,2294,59,2,Slider,0,4,0,4
2024-07-22,97.7,-2.41,5.83,"Greene, Hunter",606115,668881,NA,called_strike,5,R,R,ATL,CIN,S,NA,NA,0,0,0.24,2.7,NA,NA,669221,2,7,Bot,3.55,1.65,NA,NA,NA,97.9,2324,59,1,4-Seam Fastball,0,4,0,4
2024-07-22,87.6,-2.45,5.62,"Greene, Hunter",669221,668881,walk,ball,13,R,R,ATL,CIN,B,NA,NA,3,2,-1.33,2.26,NA,NA,NA,2,7,Bot,3.49,1.61,NA,NA,NA,88.3,2248,58,9,Slider,0,4,0,4
2024-07-22,98.5,-2.04,5.82,"Greene, Hunter",669221,668881,NA,foul,5,R,R,ATL,CIN,S,NA,NA,3,2,0.19,2.28,NA,NA,NA,2,7,Bot,3.52,1.66,5,88.6,-23,99.5,2418,58,8,4-Seam Fastball,0,4,0,4
2024-07-22,87.3,-2.2,5.77,"Greene, Hunter",669221,668881,NA,ball,7,R,R,ATL,CIN,B,NA,NA,2,2,-0.82,1.65,NA,NA,NA,2,7,Bot,3.52,1.63,NA,NA,NA,88,2391,58,7,Slider,0,4,0,4
2024-07-22,98.9,-2.16,6.03,"Greene, Hunter",669221,668881,NA,foul,11,R,R,ATL,CIN,S,NA,NA,2,2,-0.51,3.99,NA,NA,NA,2,7,Bot,3.52,1.66,83,75.6,84,99.7,2313,58,6,4-Seam Fastball,0,4,0,4
2024-07-22,88.2,-2.13,5.86,"Greene, Hunter",669221,668881,NA,foul,4,R,R,ATL,CIN,S,NA,NA,2,2,-0.47,2.28,NA,NA,NA,2,7,Bot,3.52,1.66,177,59.6,33,89.1,2349,58,5,Slider,0,4,0,4
2024-07-22,89.9,-2.16,5.87,"Greene, Hunter",669221,668881,NA,ball,14,R,R,ATL,CIN,B,NA,NA,1,2,1.96,0.88,NA,NA,NA,2,7,Bot,3.53,1.61,NA,NA,NA,90,2360,58,4,Slider,0,4,0,4
2024-07-22,82.6,0.98,6.25,"Ragans, Cole",621028,666142,field_out,hit_into_play,14,R,L,KC,AZ,X,5,ground_ball,2,2,0.49,1.11,NA,545341,NA,2,6,Top,3.13,1.47,5,61,-12,83,2249,53,5,Changeup,9,3,3,9
2024-07-22,98.7,-2.11,5.76,"Greene, Hunter",669221,668881,NA,foul,9,R,R,ATL,CIN,S,NA,NA,1,1,0.37,1.97,NA,NA,NA,2,7,Bot,3.52,1.66,NA,NA,NA,99.6,2407,58,3,4-Seam Fastball,0,4,0,4
