game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-07-13,89.2,-1.04,5.98,"Cease, Dylan",621566,656302,strikeout,swinging_strike_blocked,14,L,R,SD,ATL,S,2,NA,0,2,1.24,0.75,NA,NA,NA,2,6,Top,3.63,1.75,NA,NA,NA,89.3,2982,42,3,Slider,2,0,0,2
2024-07-13,99.9,-0.93,6.21,"Cease, Dylan",621566,656302,NA,called_strike,1,L,R,SD,ATL,S,NA,NA,0,1,-0.65,3.3,NA,NA,NA,2,6,Top,3.68,1.83,NA,NA,NA,99.9,2570,42,2,4-Seam Fastball,2,0,0,2
2024-07-13,99.9,-0.83,6.17,"Cease, Dylan",621566,656302,NA,foul,3,L,R,SD,ATL,S,NA,NA,0,0,0.59,3.15,NA,NA,NA,2,6,Top,3.63,1.75,232,75.9,27,99.9,2599,42,1,4-Seam Fastball,2,0,0,2
2024-07-13,99.9,-0.74,6.13,"Cease, Dylan",663586,656302,strikeout,swinging_strike,12,R,R,SD,ATL,S,2,NA,1,2,1.1,2.53,NA,NA,NA,1,6,Top,3.44,1.56,NA,NA,NA,99.9,2531,41,4,4-Seam Fastball,2,0,0,2
2024-07-13,100.2,-0.87,6.26,"Cease, Dylan",663586,656302,NA,ball,12,R,R,SD,ATL,B,NA,NA,0,2,0.56,4.35,NA,NA,NA,1,6,Top,3.28,1.52,NA,NA,NA,100.3,2427,41,3,4-Seam Fastball,2,0,0,2
2024-07-13,84.9,-0.92,5.98,"Cease, Dylan",663586,656302,NA,foul,9,R,R,SD,ATL,S,NA,NA,0,1,0.81,1.44,NA,NA,NA,1,6,Top,3.44,1.56,3,69.4,-26,84.7,3021,41,2,Sweeper,2,0,0,2
2024-07-13,98.7,-0.71,6.21,"Cease, Dylan",663586,656302,NA,foul,4,R,R,SD,ATL,S,NA,NA,0,0,-0.3,2.76,NA,NA,NA,1,6,Top,3.44,1.56,NA,NA,NA,98.8,2592,41,1,4-Seam Fastball,2,0,0,2
2024-07-13,94.7,-3.11,5.62,"Lynn, Lance",672744,458681,field_out,hit_into_play,3,R,R,STL,CHC,X,8,line_drive,1,2,0.67,3.11,NA,NA,NA,2,6,Top,3.62,1.69,372,105.1,20,94.9,2539,53,4,4-Seam Fastball,11,2,2,11
2024-07-13,88.7,-1.01,6,"Cease, Dylan",645277,656302,strikeout,swinging_strike,4,L,R,SD,ATL,S,2,NA,3,2,-0.74,2.16,NA,NA,NA,0,6,Top,3.25,1.56,NA,NA,NA,88.9,2704,40,9,Slider,2,0,0,2
2024-07-13,93.6,-3.25,5.45,"Lynn, Lance",672744,458681,NA,foul_tip,9,R,R,STL,CHC,S,NA,NA,1,1,0.79,1.75,NA,NA,NA,2,6,Top,3.62,1.69,NA,NA,NA,94,2513,53,3,4-Seam Fastball,11,2,2,11
