game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-05-24,81,-1.22,5.59,"Lugo, Seth",650490,607625,field_out,hit_into_play,9,R,R,TB,KC,X,8,line_drive,2,2,0.41,1.63,NA,NA,642350,2,7,Bot,3.46,1.61,296,86.4,25,79.2,3414,62,6,Curveball,1,8,1,8
2024-05-24,93.7,-0.96,5.57,"Lugo, Seth",650490,607625,NA,foul,11,R,R,TB,KC,S,NA,NA,2,2,-0.16,3.61,NA,NA,642350,2,7,Bot,3.46,1.61,201,76.9,20,92.7,2384,62,5,4-Seam Fastball,1,8,1,8
2024-05-24,86.5,-1.17,5.49,"Lugo, Seth",650490,607625,NA,foul,5,R,R,TB,KC,S,NA,NA,2,1,0.02,2.39,NA,NA,642350,2,7,Bot,3.46,1.61,202,72.9,49,85.6,2623,62,4,Slider,1,8,1,8
2024-05-24,76.1,-1.4,5.55,"Lugo, Seth",650490,607625,NA,ball,11,R,R,TB,KC,B,NA,NA,1,1,-0.07,3.56,NA,NA,642350,2,7,Bot,3.38,1.61,NA,NA,NA,74.2,3125,62,3,Slurve,1,8,1,8
2024-05-24,91.3,-1.03,5.36,"Lugo, Seth",650490,607625,NA,foul,4,R,R,TB,KC,S,NA,NA,1,0,-0.44,2.37,NA,NA,642350,2,7,Bot,3.46,1.61,184,66.9,49,90.5,2379,62,2,Sinker,1,8,1,8
2024-05-24,78.5,2.08,5.29,"Allen, Logan",641432,671106,field_out,hit_into_play,8,L,L,LAA,CLE,X,3,ground_ball,0,2,-0.18,1.55,NA,NA,NA,1,6,Bot,3.19,1.42,30,94.5,-2,78.4,2180,60,3,Sweeper,3,10,3,10
2024-05-24,82.4,-1.86,7.03,"Verlander, Justin",647351,434378,field_out,hit_into_play,5,L,R,OAK,HOU,X,8,fly_ball,0,0,0.13,2.49,NA,NA,605204,2,6,Bot,3.36,1.63,374,96.1,29,81.9,1648,57,1,Changeup,2,6,2,6
2024-05-24,89.7,-1.11,6.19,"Ober, Bailey",663993,641927,field_out,hit_into_play,6,L,R,MIN,TEX,X,7,fly_ball,3,2,0.45,2.48,NA,NA,669701,2,5,Top,3.36,1.44,273,80,37,91.1,2309,44,6,4-Seam Fastball,3,2,2,3
2024-05-24,82.4,-1.34,5.19,"Lugo, Seth",650490,607625,NA,ball,12,R,R,TB,KC,B,NA,NA,0,0,0.97,3.38,NA,NA,642350,2,7,Bot,3.48,1.61,NA,NA,NA,80.9,2687,62,1,Sweeper,1,8,1,8
2024-05-24,81.3,1.55,5.81,"Gore, MacKenzie",593871,669022,strikeout,swinging_strike,8,R,L,WSH,SEA,S,2,NA,3,2,0,2.05,NA,NA,664034,2,7,Top,3.44,1.62,NA,NA,NA,82.5,2398,51,6,Curveball,5,1,1,5
2024-05-24,91.8,-1.23,5.38,"Lugo, Seth",642350,607625,fielders_choice_out,hit_into_play,11,R,R,TB,KC,X,1,ground_ball,0,1,-1.23,2.81,NA,NA,676609,1,7,Bot,3.58,1.67,38,53.9,3,90.6,2455,61,2,Sinker,1,8,1,8
2024-05-24,91.2,1.91,5.35,"Allen, Logan",641432,671106,NA,foul,3,L,L,LAA,CLE,S,NA,NA,0,1,0.53,2.9,NA,NA,NA,1,6,Bot,3.19,1.42,226,74,45,90.9,2228,60,2,4-Seam Fastball,3,10,3,10
2024-05-24,82.8,-1.36,6.14,"Ober, Bailey",663993,641927,NA,called_strike,9,L,R,MIN,TEX,S,NA,NA,3,1,0.57,1.95,NA,NA,669701,2,5,Top,3.6,1.51,NA,NA,NA,83.9,1907,44,5,Changeup,3,2,2,3
2024-05-24,84.2,2.26,4.51,"Harrison, Kyle",516782,690986,field_out,hit_into_play,9,R,L,NYM,SF,X,8,line_drive,1,2,0.56,1.74,NA,NA,NA,2,5,Bot,3.59,1.61,364,100,20,84.7,2067,42,4,Changeup,5,2,5,2
2024-05-24,93.2,-1.45,7.1,"Verlander, Justin",680474,434378,strikeout,called_strike,3,R,R,OAK,HOU,S,2,NA,0,2,0.55,3.43,NA,NA,605204,1,6,Bot,3.34,1.57,NA,NA,NA,92.3,2438,56,3,4-Seam Fastball,2,6,2,6
2024-05-24,89.3,-1.3,6.08,"Ober, Bailey",663993,641927,NA,ball,12,L,R,MIN,TEX,B,NA,NA,2,1,0.8,4.03,NA,NA,669701,2,5,Top,3.63,1.57,NA,NA,NA,91.1,2251,44,4,4-Seam Fastball,3,2,2,3
2024-05-24,93.7,-1.49,7.1,"Verlander, Justin",680474,434378,NA,foul,12,R,R,OAK,HOU,S,NA,NA,0,1,0.18,3.73,NA,NA,605204,1,6,Bot,3.32,1.61,217,77.2,22,93.3,2514,56,2,4-Seam Fastball,2,6,2,6
2024-05-24,96.8,1.66,5.86,"Gore, MacKenzie",593871,669022,NA,ball,14,R,L,WSH,SEA,B,NA,NA,2,2,0.87,1.6,NA,NA,664034,2,7,Top,3.47,1.62,NA,NA,NA,98.4,2360,51,5,4-Seam Fastball,5,1,1,5
2024-05-24,90.8,1.83,5.34,"Allen, Logan",641432,671106,NA,foul,1,L,L,LAA,CLE,S,NA,NA,0,0,-0.44,2.79,NA,NA,NA,1,6,Bot,3.19,1.42,265,82.2,46,91,2236,60,1,4-Seam Fastball,3,10,3,10
2024-05-24,93.2,1.28,5.7,"Falter, Bailey",660670,663559,home_run,hit_into_play,5,R,L,PIT,ATL,X,NA,fly_ball,2,2,-0.07,2.33,NA,671739,670097,1,8,Top,3.54,1.64,397,103.6,27,95.9,1768,67,5,Sinker,11,0,0,11
2024-05-24,80,-1.11,5.58,"Lugo, Seth",642350,607625,NA,swinging_strike,14,R,R,TB,KC,S,NA,NA,0,0,0.68,1.26,NA,NA,676609,1,7,Bot,3.58,1.67,NA,NA,NA,78.3,3299,61,1,Curveball,1,8,1,8
2024-05-24,86.5,-2.27,5.66,"Manoah, Alek",681481,666201,home_run,hit_into_play,5,L,R,DET,TOR,X,NA,fly_ball,0,0,-0.19,2.82,NA,NA,592192,2,5,Bot,3.46,1.63,410,106.3,37,87.1,2051,41,1,Changeup,4,0,4,0
2024-05-24,92.1,2.08,4.87,"Harrison, Kyle",516782,690986,NA,ball,12,R,L,NYM,SF,B,NA,NA,0,2,2.47,3.91,NA,NA,NA,2,5,Bot,3.59,1.6,NA,NA,NA,93.1,2276,42,3,4-Seam Fastball,5,2,5,2
2024-05-24,80.6,-1.35,6.1,"Ober, Bailey",663993,641927,NA,blocked_ball,14,L,R,MIN,TEX,B,NA,NA,1,1,0.95,0.71,NA,NA,669701,2,5,Top,3.4,1.38,NA,NA,NA,82,1867,44,3,Changeup,3,2,2,3
2024-05-24,93.8,-2.83,5.88,"Gallen, Zac",663743,668678,strikeout,called_strike,9,R,R,AZ,MIA,S,2,NA,3,2,0.72,1.87,NA,NA,NA,2,7,Top,3.33,1.46,NA,NA,NA,94.2,2296,49,8,4-Seam Fastball,0,3,3,0
2024-05-24,81.8,1.79,5.4,"Allen, Logan",666176,671106,home_run,hit_into_play,8,R,L,LAA,CLE,X,NA,fly_ball,1,1,-0.24,1.99,NA,NA,NA,1,6,Bot,3.79,1.81,435,110.6,25,81.8,864,59,3,Changeup,2,10,2,10
2024-05-24,78.7,-2.37,5.52,"Manoah, Alek",592192,666201,walk,ball,14,R,R,DET,TOR,B,NA,NA,3,2,1.69,1.04,NA,NA,NA,2,5,Bot,3.32,1.45,NA,NA,NA,79.5,2137,40,6,Slider,4,0,4,0
2024-05-24,76.9,-1.74,7.1,"Verlander, Justin",680474,434378,NA,called_strike,14,R,R,OAK,HOU,S,NA,NA,0,0,0.99,2.3,NA,NA,605204,1,6,Bot,3.28,1.55,NA,NA,NA,76.6,2619,56,1,Curveball,2,6,2,6
2024-05-24,91.7,2.21,4.54,"Harrison, Kyle",516782,690986,NA,foul,5,R,L,NYM,SF,S,NA,NA,0,1,0.07,2.58,NA,NA,NA,2,5,Bot,3.59,1.61,186,68.9,33,92.5,2219,42,2,4-Seam Fastball,5,2,5,2
2024-05-24,92.2,1.05,5.76,"Falter, Bailey",660670,663559,NA,ball,11,R,L,PIT,ATL,B,NA,NA,1,2,-1.21,2.62,NA,671739,670097,1,8,Top,3.55,1.58,NA,NA,NA,94.6,1923,67,4,4-Seam Fastball,11,0,0,11
2024-05-24,85.3,-1.11,5.74,"Lugo, Seth",656577,607625,field_out,hit_into_play,9,R,R,TB,KC,X,6,popup,1,1,0.39,2.09,NA,NA,676609,0,7,Bot,3.48,1.63,118,82.8,70,84.8,2603,60,3,Slider,1,8,1,8
2024-05-24,97.2,1.68,5.84,"Gore, MacKenzie",593871,669022,NA,swinging_strike,3,R,L,WSH,SEA,S,NA,NA,2,1,0.44,2.89,NA,NA,664034,2,7,Top,3.44,1.62,NA,NA,NA,98.7,2338,51,4,4-Seam Fastball,5,1,1,5
2024-05-24,82.5,1.9,5.49,"Allen, Logan",666176,671106,NA,foul,9,R,L,LAA,CLE,S,NA,NA,1,0,0.54,2.07,NA,NA,NA,1,6,Bot,3.79,1.81,NA,NA,NA,83,838,59,2,Changeup,2,10,2,10
2024-05-24,93.6,2.62,5.81,"Paxton, James",668715,572020,walk,ball,12,R,L,CIN,LAD,B,NA,NA,3,0,1.39,3.97,NA,NA,NA,2,5,Bot,3.39,1.66,NA,NA,NA,93.8,2167,48,4,4-Seam Fastball,4,5,4,5
2024-05-24,94,-2.97,5.91,"Gallen, Zac",663743,668678,NA,foul,11,R,R,AZ,MIA,S,NA,NA,3,2,-0.94,3.4,NA,NA,NA,2,7,Top,3.41,1.61,365,107.5,21,94.6,2308,49,7,4-Seam Fastball,0,3,3,0
2024-05-24,90.2,-1.21,5.45,"Lugo, Seth",656577,607625,NA,foul,12,R,R,TB,KC,S,NA,NA,1,0,1.11,2.75,NA,NA,676609,0,7,Bot,3.48,1.63,10,53.3,-15,89.5,2516,60,2,Cutter,1,8,1,8
2024-05-24,82.1,2.74,5.9,"Garrett, Braxton",572233,666129,field_out,hit_into_play,9,R,L,AZ,MIA,X,8,fly_ball,1,1,0.58,2.04,NA,NA,NA,2,9,Bot,3.49,1.63,398,102,31,81.9,2310,65,3,Slider,0,3,0,3
2024-05-24,92.7,1.35,5.72,"Falter, Bailey",660670,663559,NA,foul,5,R,L,PIT,ATL,S,NA,NA,1,1,0.09,2.25,NA,671739,670097,1,8,Top,3.54,1.64,NA,NA,NA,95.3,1929,67,3,4-Seam Fastball,11,0,0,11
2024-05-24,81.5,-1.36,6.18,"Ober, Bailey",663993,641927,NA,called_strike,4,L,R,MIN,TEX,S,NA,NA,1,0,-0.71,2.65,NA,NA,669701,2,5,Top,3.45,1.36,NA,NA,NA,82.7,1836,44,2,Changeup,3,2,2,3
2024-05-24,96,1.65,5.77,"Gore, MacKenzie",593871,669022,NA,swinging_strike,6,R,L,WSH,SEA,S,NA,NA,2,0,0.63,2.73,NA,NA,664034,2,7,Top,3.44,1.62,NA,NA,NA,97.7,2295,51,3,4-Seam Fastball,5,1,1,5
2024-05-24,90.1,-2.17,5.65,"Manoah, Alek",592192,666201,NA,called_strike,6,R,R,DET,TOR,S,NA,NA,3,1,0.78,2.7,NA,NA,NA,2,5,Bot,3.32,1.38,NA,NA,NA,91.3,2250,40,5,Changeup,4,0,4,0
2024-05-24,97.2,-2.77,5.78,"Ureña, José",666135,570632,strikeout,called_strike,6,L,R,MIN,TEX,S,2,NA,0,2,0.79,2.47,NA,NA,596146,2,5,Bot,3.66,1.73,NA,NA,NA,96.4,2136,48,3,Sinker,3,2,3,2
2024-05-24,80.6,2.38,4.63,"Harrison, Kyle",516782,690986,NA,called_strike,5,R,L,NYM,SF,S,NA,NA,0,0,0.25,2.56,NA,NA,NA,2,5,Bot,3.64,1.66,NA,NA,NA,80.8,2031,42,1,Slurve,5,2,5,2
2024-05-24,92.7,-1.35,7.11,"Verlander, Justin",605204,434378,single,hit_into_play,6,R,R,OAK,HOU,X,9,line_drive,0,0,0.7,2.7,NA,NA,NA,1,6,Bot,3.53,1.61,273,99.2,16,92.3,2391,55,1,4-Seam Fastball,2,6,2,6
2024-05-24,83,-3.01,4.84,"Scott, Christian",642731,681035,field_out,hit_into_play,11,R,R,NYM,SF,X,5,popup,2,2,-0.95,3.14,NA,NA,NA,2,6,Top,3.41,1.64,102,65.7,70,83.5,2426,45,6,Sweeper,5,2,2,5
2024-05-24,81.3,-3.31,5.73,"Gallen, Zac",663743,668678,NA,ball,13,R,R,AZ,MIA,B,NA,NA,2,2,-0.49,0.5,NA,NA,NA,2,7,Top,3.22,1.36,NA,NA,NA,81.3,2476,49,6,Knuckle Curve,0,3,3,0
2024-05-24,79.5,2.09,5.33,"Allen, Logan",666176,671106,NA,ball,13,R,L,LAA,CLE,B,NA,NA,0,0,-0.13,1,NA,NA,NA,1,6,Bot,3.77,1.85,NA,NA,NA,79.6,2193,59,1,Sweeper,2,10,2,10
2024-05-24,88,-3.08,5.75,"Ureña, José",666135,570632,NA,foul,13,L,R,MIN,TEX,S,NA,NA,0,1,-1.12,1.94,NA,NA,596146,2,5,Bot,3.42,1.64,257,88.9,50,88.1,2286,48,2,Slider,3,2,3,2
2024-05-24,91.9,1.3,5.74,"Falter, Bailey",660670,663559,NA,foul,4,R,L,PIT,ATL,S,NA,NA,1,0,-0.29,2.65,NA,671739,670097,1,8,Top,3.54,1.64,151,77.1,13,93.9,2114,67,2,4-Seam Fastball,11,0,0,11
