game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-05-13,82.7,-1.54,5.33,"Singer, Brady",641598,663903,strikeout,swinging_strike,8,R,R,SEA,KC,S,2,NA,3,2,0.25,2,NA,NA,NA,2,5,Bot,3.45,1.59,NA,NA,NA,83.4,2363,44,7,Slider,4,0,4,0
2024-05-13,92.7,1.85,6.16,"Sánchez, Cristopher",621512,650911,field_error,hit_into_play,14,R,L,NYM,PHI,X,4,ground_ball,3,2,1.12,1.93,NA,NA,NA,2,6,Bot,3.27,1.55,37,90,-1,93.3,2061,50,8,Sinker,3,1,3,1
2024-05-13,93.6,1.91,6.22,"Sánchez, Cristopher",621512,650911,NA,foul,12,R,L,NYM,PHI,S,NA,NA,3,2,1.31,3.54,NA,NA,NA,2,6,Bot,3.27,1.55,202,72.7,52,94.3,2113,50,7,Sinker,3,1,3,1
2024-05-13,92.2,-1.51,5.12,"Singer, Brady",641598,663903,NA,foul,8,R,R,SEA,KC,S,NA,NA,3,2,0.1,1.82,NA,NA,NA,2,5,Bot,3.45,1.59,1,86.9,-57,93.4,2105,44,6,Sinker,4,0,4,0
2024-05-13,82.7,-1.6,5.16,"Singer, Brady",641598,663903,NA,ball,14,R,R,SEA,KC,B,NA,NA,2,2,2.73,1,NA,NA,NA,2,5,Bot,3.43,1.57,NA,NA,NA,83.8,2334,44,5,Slider,4,0,4,0
2024-05-13,94.9,1.85,6.19,"Sánchez, Cristopher",621512,650911,NA,ball,12,R,L,NYM,PHI,B,NA,NA,2,2,1.86,2.91,NA,NA,NA,2,6,Bot,3.41,1.61,NA,NA,NA,95.3,2038,50,6,Sinker,3,1,3,1
2024-05-13,92.1,-1.44,5.08,"Singer, Brady",641598,663903,NA,ball,14,R,R,SEA,KC,B,NA,NA,1,2,1.36,1.32,NA,NA,NA,2,5,Bot,3.42,1.58,NA,NA,NA,93.1,2152,44,4,Sinker,4,0,4,0
2024-05-13,84.2,1.88,6.16,"Sánchez, Cristopher",621512,650911,NA,foul,9,R,L,NYM,PHI,S,NA,NA,2,2,0.31,1.66,NA,NA,NA,2,6,Bot,3.27,1.55,3,65.6,-35,84.4,1954,50,5,Slider,3,1,3,1
2024-05-13,85,1.91,6.11,"Sánchez, Cristopher",621512,650911,NA,ball,13,R,L,NYM,PHI,B,NA,NA,1,2,-0.38,0.85,NA,NA,NA,2,6,Bot,3.38,1.65,NA,NA,NA,85.4,1962,50,4,Changeup,3,1,3,1
2024-05-13,82.6,-1.62,5.29,"Singer, Brady",641598,663903,NA,foul,9,R,R,SEA,KC,S,NA,NA,1,1,0.7,1.93,NA,NA,NA,2,5,Bot,3.45,1.59,5,65.5,-23,83.6,2393,44,3,Slider,4,0,4,0
2024-05-13,92.1,-2.23,5.37,"Rea, Colin",669707,607067,field_out,hit_into_play,1,R,R,MIL,PIT,X,6,ground_ball,0,0,-0.48,3.05,NA,NA,NA,2,6,Top,3.62,1.67,78,106.9,2,92.4,2207,46,1,Sinker,0,3,3,0
2024-05-13,85.1,2.01,6.09,"Sánchez, Cristopher",621512,650911,NA,ball,14,R,L,NYM,PHI,B,NA,NA,0,2,1.29,0.8,NA,NA,NA,2,6,Bot,3.45,1.75,NA,NA,NA,85.5,2038,50,3,Changeup,3,1,3,1
2024-05-13,82.1,-1.55,5.32,"Singer, Brady",641598,663903,NA,called_strike,9,R,R,SEA,KC,S,NA,NA,1,0,0.44,1.52,NA,NA,NA,2,5,Bot,3.39,1.46,NA,NA,NA,82.9,2358,44,2,Slider,4,0,4,0
2024-05-13,82.9,-1.64,5.24,"Singer, Brady",641598,663903,NA,ball,14,R,R,SEA,KC,B,NA,NA,0,0,0.81,1.05,NA,NA,NA,2,5,Bot,3.47,1.57,NA,NA,NA,83.8,2375,44,1,Slider,4,0,4,0
2024-05-13,86.8,2.05,6.06,"Sánchez, Cristopher",621512,650911,NA,swinging_strike,9,R,L,NYM,PHI,S,NA,NA,0,1,0.58,1.71,NA,NA,NA,2,6,Bot,3.27,1.55,NA,NA,NA,87.5,2067,50,2,Changeup,3,1,3,1
2024-05-13,91.3,-2.17,5.44,"Rea, Colin",642133,607067,field_out,hit_into_play,4,L,R,MIL,PIT,X,3,ground_ball,3,1,-0.36,2.45,NA,NA,NA,1,6,Top,3.73,1.71,8,96.4,-18,91.6,2097,45,5,Sinker,0,3,3,0
2024-05-13,92.9,-0.98,6.06,"Crawford, Kutter",656577,676710,strikeout,foul_tip,12,R,R,BOS,TB,S,2,NA,1,2,0.09,3.84,NA,NA,NA,2,6,Top,3.43,1.63,NA,NA,NA,92.7,2424,46,5,4-Seam Fastball,3,4,4,3
