game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-04-27,93.9,-2.61,5.76,"Cannon, Jonathan",678554,686563,strikeout,foul_tip,11,R,R,CWS,TB,S,2,NA,2,2,-1.19,3.82,NA,NA,NA,2,5,Top,3.59,1.7,NA,NA,NA,93.6,2086,42,5,Sinker,3,4,4,3
2024-04-27,87.4,-1.32,5.84,"Blanco, Ronel",663898,669854,single,hit_into_play,6,R,R,COL,HOU,X,8,line_drive,3,2,0.59,2.5,NA,NA,666134,2,6,Bot,3.39,1.58,261,78.7,22,88.1,2080,53,8,Slider,2,6,2,6
2024-04-27,81.4,-2.62,5.67,"Cannon, Jonathan",678554,686563,NA,swinging_strike,1,R,R,CWS,TB,S,NA,NA,2,1,-0.41,3.31,NA,NA,NA,2,5,Top,3.59,1.7,NA,NA,NA,82,2510,42,4,Sweeper,3,4,4,3
2024-04-27,87.7,-1.2,5.87,"Blanco, Ronel",663898,669854,NA,foul,6,R,R,COL,HOU,S,NA,NA,3,2,0.33,2.2,NA,NA,666134,2,6,Bot,3.39,1.58,NA,71.4,31,NA,2016,53,7,Slider,2,6,2,6
2024-04-27,85.7,-0.95,5.95,"Blanco, Ronel",663898,669854,NA,ball,11,R,R,COL,HOU,B,NA,NA,2,2,-1.33,4.59,NA,NA,666134,2,6,Bot,3.39,1.58,NA,NA,NA,85.9,1512,53,6,Changeup,2,6,2,6
2024-04-27,92.2,-1.62,5.83,"Lorenzen, Michael",663697,547179,home_run,hit_into_play,2,R,R,TEX,CIN,X,NA,fly_ball,2,0,0.18,2.75,NA,NA,663886,0,7,Top,3.19,1.48,341,98.7,32,91.2,2308,45,3,4-Seam Fastball,0,3,3,0
2024-04-27,81.1,-2.63,5.7,"Cannon, Jonathan",678554,686563,NA,ball,11,R,R,CWS,TB,B,NA,NA,1,1,-0.96,2.71,NA,NA,NA,2,5,Top,3.5,1.54,NA,NA,NA,81,2681,42,3,Sweeper,3,4,4,3
2024-04-27,82.2,-2.59,5.6,"Cannon, Jonathan",678554,686563,NA,ball,14,R,R,CWS,TB,B,NA,NA,0,1,2.69,1.2,NA,NA,NA,2,5,Top,3.54,1.64,NA,NA,NA,82.5,2629,42,2,Sweeper,3,4,4,3
2024-04-27,85.2,-1.73,5.77,"Lorenzen, Michael",663697,547179,NA,ball,14,R,R,TEX,CIN,B,NA,NA,1,0,1.35,1.04,NA,NA,663886,0,7,Top,3.39,1.59,NA,NA,NA,84.5,2657,45,2,Slider,0,3,3,0
2024-04-27,85.7,-2.47,5.54,"Ross, Joe",683011,605452,strikeout,swinging_strike,14,R,R,MIL,NYY,S,2,NA,2,2,0.83,1.22,650402,665828,NA,2,5,Top,3.4,1.61,NA,NA,NA,86.6,1894,42,5,Slider,1,7,7,1
2024-04-27,87,-0.89,5.97,"Blanco, Ronel",663898,669854,NA,ball,14,R,R,COL,HOU,B,NA,NA,1,2,0.84,1.48,NA,NA,666134,2,6,Bot,3.39,1.58,NA,NA,NA,88.1,2109,53,5,Slider,2,6,2,6
