game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-04-06,84.8,-1.49,5.57,"Whitlock, Garrett",694384,676477,walk,ball,13,L,R,LAA,BOS,B,NA,NA,3,2,-0.07,0.99,NA,687263,NA,1,5,Bot,3.25,1.62,NA,NA,NA,86.7,1954,38,7,Slider,0,1,0,1
2024-04-06,83,-1.28,5.71,"Whitlock, Garrett",694384,676477,NA,foul,2,L,R,LAA,BOS,S,NA,NA,3,2,0.11,2.99,NA,687263,NA,1,5,Bot,3.41,1.62,NA,NA,NA,85.3,2128,38,6,Slider,0,1,0,1
2024-04-06,91.9,2.51,5.86,"Wicks, Jordan",518692,696136,strikeout,swinging_strike,14,L,L,CHC,LAD,S,2,NA,3,2,0.92,2.12,NA,605131,660271,1,5,Top,3.64,1.83,NA,NA,NA,91.8,2076,39,9,Sinker,0,0,0,0
2024-04-06,83,-1.5,5.6,"Whitlock, Garrett",694384,676477,NA,ball,13,L,R,LAA,BOS,B,NA,NA,2,2,-0.26,0.89,NA,687263,NA,1,5,Bot,3.26,1.65,NA,NA,NA,85.1,2056,38,5,Slider,0,1,0,1
2024-04-06,97.6,-1.78,6.1,"Severino, Luis",687952,622663,field_out,hit_into_play,12,R,R,CIN,NYM,X,4,ground_ball,3,2,1.52,2.69,666181,NA,NA,2,5,Bot,3.3,1.52,22,92.7,-5,98.3,2161,46,7,4-Seam Fastball,2,5,2,5
2024-04-06,92.5,2.31,5.95,"Wicks, Jordan",518692,696136,NA,ball,12,L,L,CHC,LAD,B,NA,NA,2,2,1.45,3.32,NA,605131,660271,1,5,Top,3.46,1.74,NA,NA,NA,92.5,2127,39,8,Sinker,0,0,0,0
2024-04-06,97.1,-1.93,6.15,"Severino, Luis",687952,622663,NA,foul,3,R,R,CIN,NYM,S,NA,NA,3,2,0.61,3.21,666181,NA,NA,2,5,Bot,3.3,1.52,235,86.8,58,97.6,2254,46,6,4-Seam Fastball,2,5,2,5
2024-04-06,93,1.92,6.06,"Wicks, Jordan",518692,696136,NA,foul,12,L,L,CHC,LAD,S,NA,NA,2,2,0.36,4.02,NA,605131,660271,1,5,Top,3.64,1.83,277,80.1,45,93.1,2307,39,7,4-Seam Fastball,0,0,0,0
2024-04-06,81.3,-1.33,5.67,"Whitlock, Garrett",694384,676477,NA,called_strike,4,L,R,LAA,BOS,S,NA,NA,2,1,-0.74,2.95,NA,687263,NA,1,5,Bot,3.5,1.76,NA,NA,NA,83.3,2461,38,4,Sweeper,0,1,0,1
2024-04-06,83.4,-1.42,5.63,"Whitlock, Garrett",694384,676477,NA,called_strike,8,L,R,LAA,BOS,S,NA,NA,2,0,0.14,1.73,NA,687263,NA,1,5,Bot,3.53,1.73,NA,NA,NA,85.6,2420,38,3,Slider,0,1,0,1
2024-04-06,77.1,1.43,5.86,"Fried, Max",672515,608331,fielders_choice,hit_into_play,14,R,L,ATL,AZ,X,1,ground_ball,2,2,0.84,1.47,NA,553993,545341,1,5,Top,3.37,1.55,6,80.3,-13,79.9,2779,43,6,Sweeper,2,6,6,2
2024-04-06,97.1,-1.81,6.1,"Severino, Luis",687952,622663,NA,ball,12,R,R,CIN,NYM,B,NA,NA,2,2,1.21,3.25,666181,NA,NA,2,5,Bot,3.19,1.46,NA,NA,NA,98,2129,46,5,4-Seam Fastball,2,5,2,5
