game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-09-27,86.9,-1.41,5.57,"López, Pablo",602104,641154,strikeout,swinging_strike,12,R,R,MIN,BAL,S,2,NA,0,2,1.84,2.37,668939,663624,656775,1,6,Top,3.15,1.52,NA,NA,NA,88.1,2560,44,3,Sweeper,0,2,2,0
2024-09-27,97.2,-1.55,5.57,"López, Pablo",602104,641154,NA,foul,6,R,R,MIN,BAL,S,NA,NA,0,1,0.47,2.22,668939,663624,656775,1,6,Top,3.15,1.52,262,90.3,53,98.3,2334,44,2,4-Seam Fastball,0,2,2,0
2024-09-27,86.2,-1.56,5.55,"López, Pablo",602104,641154,NA,called_strike,3,R,R,MIN,BAL,S,NA,NA,0,0,0.3,3.09,668939,663624,656775,1,6,Top,3.15,1.52,NA,NA,NA,87,2621,44,1,Sweeper,0,2,2,0
2024-09-27,96.1,-1.42,5.52,"López, Pablo",656775,641154,walk,ball,14,L,R,MIN,BAL,B,NA,NA,3,1,0.86,1.09,NA,668939,663624,1,6,Top,3.34,1.54,NA,NA,NA,97.7,2279,43,5,4-Seam Fastball,0,2,2,0
2024-09-27,97.1,-1.62,5.55,"López, Pablo",656775,641154,NA,ball,11,L,R,MIN,BAL,B,NA,NA,2,1,-0.9,2.69,NA,668939,663624,1,6,Top,3.38,1.55,NA,NA,NA,98.2,2246,43,4,4-Seam Fastball,0,2,2,0
2024-09-27,88,-1.55,5.63,"López, Pablo",656775,641154,NA,foul,8,L,R,MIN,BAL,S,NA,NA,2,0,-0.11,1.81,NA,668939,663624,1,6,Top,3.38,1.59,145,78.7,77,89.5,2088,43,3,Changeup,0,2,2,0
2024-09-27,88.9,-1.49,5.57,"López, Pablo",656775,641154,NA,blocked_ball,13,L,R,MIN,BAL,B,NA,NA,1,0,-0.06,0.32,NA,668939,663624,1,6,Top,3.45,1.58,NA,NA,NA,90.1,2208,43,2,Changeup,0,2,2,0
2024-09-27,96.1,-1.51,5.54,"López, Pablo",656775,641154,NA,ball,14,L,R,MIN,BAL,B,NA,NA,0,0,0.86,1.73,NA,668939,663624,1,6,Top,3.4,1.56,NA,NA,NA,97.5,2187,43,1,4-Seam Fastball,0,2,2,0
2024-09-27,96.3,-1.53,5.63,"López, Pablo",663624,641154,single,hit_into_play,1,R,R,MIN,BAL,X,9,line_drive,0,0,-0.39,3.28,NA,NA,668939,1,6,Top,3.61,1.81,177,86,12,97.6,2130,42,1,Sinker,0,2,2,0
2024-09-27,87.9,-1.57,5.58,"López, Pablo",656811,641154,field_out,hit_into_play,13,L,R,MIN,BAL,X,7,line_drive,0,0,-0.94,2.4,NA,NA,668939,0,6,Top,3.42,1.63,316,90,22,89.6,2059,41,1,Changeup,0,2,2,0
2024-09-27,80,1.49,4.32,"Sears, JP",641487,676664,field_out,hit_into_play,11,L,L,SEA,OAK,X,4,ground_ball,1,2,-1.17,2.84,NA,NA,571745,2,6,Bot,3.18,1.51,5,60.4,-29,81.2,2211,48,4,Slider,2,0,2,0
2024-09-27,79.1,1.49,4.32,"Sears, JP",641487,676664,NA,swinging_strike,12,L,L,SEA,OAK,S,NA,NA,1,1,0.47,3.36,NA,NA,571745,2,6,Bot,3.18,1.51,NA,NA,NA,79.7,2101,48,3,Slider,2,0,2,0
2024-09-27,96.5,-1.39,5.49,"López, Pablo",668939,641154,single,hit_into_play,9,L,R,MIN,BAL,X,9,ground_ball,3,2,0.31,2.12,NA,NA,NA,0,6,Top,3.39,1.63,136,89.3,9,98,2176,40,6,4-Seam Fastball,0,2,2,0
2024-09-27,85,-1.24,5.8,"López, Pablo",668939,641154,NA,ball,13,L,R,MIN,BAL,B,NA,NA,2,2,-1.18,1.08,NA,NA,NA,0,6,Top,3.54,1.74,NA,NA,NA,85.8,2738,40,5,Curveball,0,2,2,0
2024-09-27,81.6,-1.54,6.76,"Pivetta, Nick",666139,601713,double,hit_into_play,5,L,R,BOS,TB,X,8,fly_ball,0,1,0.27,2.5,NA,666018,676356,1,7,Top,3.6,1.72,376,103.2,27,82.2,2861,46,2,Curveball,0,0,0,0
2024-09-27,76.9,1.42,4.31,"Sears, JP",641487,676664,NA,foul,7,L,L,SEA,OAK,S,NA,NA,1,0,-0.62,1.91,NA,NA,571745,2,6,Bot,3.18,1.51,149,56.7,51,77,2093,48,2,Sweeper,2,0,2,0
2024-09-27,81.9,-1.6,6.75,"Pivetta, Nick",666139,601713,NA,called_strike,8,L,R,BOS,TB,S,NA,NA,0,0,-0.25,2.24,NA,666018,676356,1,7,Top,3.47,1.71,NA,NA,NA,82.1,2869,46,1,Curveball,0,0,0,0
2024-09-27,78.2,1.48,4.33,"Sears, JP",641487,676664,NA,ball,12,L,L,SEA,OAK,B,NA,NA,0,0,0.97,3.53,NA,NA,571745,2,6,Bot,3.15,1.51,NA,NA,NA,78,2085,48,1,Sweeper,2,0,2,0
2024-09-27,89.8,-1.52,5.48,"López, Pablo",668939,641154,NA,ball,13,L,R,MIN,BAL,B,NA,NA,1,2,-1.05,1.24,NA,NA,NA,0,6,Top,3.56,1.76,NA,NA,NA,91.3,2169,40,4,Changeup,0,2,2,0
2024-09-27,91.9,-1.95,5.32,"Kelly, Merrill",543309,518876,strikeout,foul_tip,2,R,R,AZ,SD,S,2,NA,2,2,-0.08,3.06,NA,444482,NA,1,6,Top,3.42,1.59,NA,NA,NA,91.4,2450,48,10,Cutter,2,5,5,2
2024-09-27,83.7,1.3,4.35,"Sears, JP",571745,676664,single,hit_into_play,5,R,L,SEA,OAK,X,7,ground_ball,0,2,0,2.63,NA,NA,NA,2,6,Bot,3.41,1.59,70,102.9,2,84,1727,47,3,Changeup,2,0,2,0
2024-09-27,84.1,-1.72,5.59,"Kelly, Merrill",543309,518876,NA,foul,14,R,R,AZ,SD,S,NA,NA,2,2,0.86,1.25,NA,NA,444482,1,6,Top,3.42,1.59,1,62.8,-38,83.9,2665,48,9,Curveball,2,5,5,2
2024-09-27,82.8,-1.4,5.34,"Singer, Brady",570482,663903,strikeout,swinging_strike,14,R,R,ATL,KC,S,2,NA,0,2,1.59,0.9,624585,657656,NA,2,6,Bot,3.4,1.6,NA,NA,NA,84.2,2509,46,4,Slider,2,0,2,0
2024-09-27,95.5,-1.55,5.55,"López, Pablo",668939,641154,NA,foul,4,L,R,MIN,BAL,S,NA,NA,1,1,-0.37,2.54,NA,NA,NA,0,6,Top,3.39,1.63,NA,NA,NA,97.1,2206,40,3,4-Seam Fastball,0,2,2,0
2024-09-27,82.7,-1.88,6.49,"Pivetta, Nick",676356,601713,single,hit_into_play,12,R,R,BOS,TB,X,9,ground_ball,1,2,0.95,3.01,NA,NA,666018,1,7,Top,3.22,1.52,78,97.3,2,83.9,2570,45,5,Sweeper,0,0,0,0
2024-09-27,75.5,1.23,6.02,"Fried, Max",686681,608331,double,hit_into_play,8,L,L,ATL,KC,X,9,line_drive,0,0,-0.25,1.99,NA,NA,677951,2,9,Top,3.38,1.6,237,100.4,15,76.1,2862,64,1,Curveball,3,0,0,3
2024-09-27,78.3,-2.67,5.49,"Roupp, Landen",571448,694738,double,hit_into_play,7,R,R,SF,STL,X,NA,line_drive,0,0,-0.39,1.99,NA,NA,676475,2,4,Top,3.41,1.72,306,107.3,16,78.2,2968,38,1,Curveball,3,4,4,3
2024-09-27,89.2,-1.79,5.45,"Kelly, Merrill",543309,518876,NA,foul,13,R,R,AZ,SD,S,NA,NA,2,2,-0.98,1.15,NA,NA,444482,1,6,Top,3.42,1.59,NA,NA,NA,89,2214,48,8,Changeup,2,5,5,2
2024-09-27,95.3,-1.55,6.58,"Pivetta, Nick",676356,601713,NA,foul,1,R,R,BOS,TB,S,NA,NA,1,2,-0.48,3.09,NA,NA,666018,1,7,Top,3.22,1.52,194,63.1,50,96.4,2333,45,4,4-Seam Fastball,0,0,0,0
2024-09-27,84.3,-1.59,5.12,"Singer, Brady",570482,663903,NA,foul,14,R,R,ATL,KC,S,NA,NA,0,2,0.89,2.34,624585,657656,NA,2,6,Bot,3.4,1.6,249,78.1,32,86,2425,46,3,Sweeper,2,0,2,0
2024-09-27,90.5,1.22,4.48,"Sears, JP",571745,676664,NA,foul,5,R,L,SEA,OAK,S,NA,NA,0,1,0.19,2.24,NA,NA,NA,2,6,Bot,3.41,1.59,318,92.7,40,90.7,1864,47,2,Sinker,2,0,2,0
2024-09-27,94.5,-1.61,5.61,"López, Pablo",668939,641154,NA,ball,11,L,R,MIN,BAL,B,NA,NA,0,1,-0.69,4.04,NA,NA,NA,0,6,Top,3.57,1.67,NA,NA,NA,95.9,2190,40,2,4-Seam Fastball,0,2,2,0
2024-09-27,94.2,0.98,6.1,"Fried, Max",677951,608331,walk,ball,11,R,L,ATL,KC,B,NA,NA,3,1,-0.17,4.38,NA,NA,NA,2,9,Top,3.54,1.68,NA,NA,NA,95.2,2244,63,5,4-Seam Fastball,3,0,0,3
2024-09-27,85,-1.77,5.48,"Kelly, Merrill",543309,518876,NA,foul,8,R,R,AZ,SD,S,NA,NA,2,2,0.24,2,NA,NA,444482,1,6,Top,3.42,1.59,NA,NA,NA,85.1,2234,48,7,Slider,2,5,5,2
2024-09-27,94.1,-2.69,5.25,"Roupp, Landen",676475,694738,single,hit_into_play,5,L,R,SF,STL,X,9,ground_ball,2,2,-0.11,2.3,691026,NA,NA,2,4,Top,3.43,1.58,13,94.2,-9,94.5,2080,37,6,Sinker,3,3,3,3
2024-09-27,83.4,-1.54,5.17,"Singer, Brady",570482,663903,NA,foul,6,R,R,ATL,KC,S,NA,NA,0,1,0.77,2.42,624585,657656,NA,2,6,Bot,3.4,1.6,1,65.1,-59,84.2,2509,46,2,Sweeper,2,0,2,0
2024-09-27,94.1,-1.69,5.54,"López, Pablo",668939,641154,NA,called_strike,4,L,R,MIN,BAL,S,NA,NA,0,0,-0.5,2.29,NA,NA,NA,0,6,Top,3.47,1.7,NA,NA,NA,95.4,2140,40,1,4-Seam Fastball,0,2,2,0
2024-09-27,81.3,-1.73,6.52,"Pivetta, Nick",676356,601713,NA,ball,14,R,R,BOS,TB,B,NA,NA,0,2,1.84,1.96,NA,NA,666018,1,7,Top,3.15,1.46,NA,NA,NA,82.1,2609,45,3,Sweeper,0,0,0,0
2024-09-27,93.5,0.99,6.18,"Fried, Max",677951,608331,NA,ball,12,R,L,ATL,KC,B,NA,NA,2,1,0.13,3.81,NA,NA,NA,2,9,Top,3.53,1.63,NA,NA,NA,94.2,2240,63,4,4-Seam Fastball,3,0,0,3
2024-09-27,77.7,1.35,4.38,"Sears, JP",571745,676664,NA,foul,2,R,L,SEA,OAK,S,NA,NA,0,0,-0.19,2.87,NA,NA,NA,2,6,Bot,3.41,1.59,4,65,-36,77.8,2082,47,1,Slider,2,0,2,0
2024-09-27,93,0.98,6.28,"Detmers, Reid",641680,672282,strikeout,swinging_strike,11,R,L,LAA,TEX,S,2,NA,0,2,-0.4,4.31,NA,NA,NA,2,5,Top,3.38,1.57,NA,NA,NA,92.9,2202,39,3,4-Seam Fastball,1,4,4,1
2024-09-27,85.4,-2.62,5.37,"Oller, Adam",676391,670124,force_out,hit_into_play,9,R,R,TOR,MIA,X,5,ground_ball,1,1,0.31,1.71,NA,687462,672386,2,5,Bot,3.37,1.57,2,80.5,-40,86.4,2299,54,3,Slider,4,9,4,9
2024-09-27,77.8,1.33,4.36,"Sears, JP",664238,676664,field_out,hit_into_play,4,R,L,SEA,OAK,X,8,fly_ball,0,2,-0.43,2.22,NA,NA,NA,1,6,Bot,3.39,1.53,324,92.5,36,78.2,2145,46,3,Slider,2,0,2,0
2024-09-27,80.3,-1.75,6.63,"Pivetta, Nick",676356,601713,NA,swinging_strike,9,R,R,BOS,TB,S,NA,NA,0,1,0.73,1.73,NA,NA,666018,1,7,Top,3.22,1.52,NA,NA,NA,81,2596,45,2,Sweeper,0,0,0,0
2024-09-27,87.4,-1.57,5.62,"López, Pablo",681297,641154,field_out,hit_into_play,4,L,R,MIN,BAL,X,6,popup,3,1,-0.54,2.48,NA,NA,623993,2,5,Top,3.35,1.6,143,84.8,68,88.8,2072,35,5,Changeup,0,2,2,0
2024-09-27,87.5,-2.81,5.19,"Roupp, Landen",676475,694738,NA,foul,14,L,R,SF,STL,S,NA,NA,2,2,0.54,1.06,691026,NA,NA,2,4,Top,3.43,1.58,2,93.3,-26,88.3,1864,37,5,Changeup,3,3,3,3
2024-09-27,86.4,2.26,6.26,"Rodón, Carlos",663698,607074,field_out,hit_into_play,8,R,L,NYY,PIT,X,6,ground_ball,1,2,-0.22,1.85,NA,NA,NA,0,6,Top,3.4,1.51,5,61.5,-18,85.8,2670,46,4,Slider,2,2,2,2
2024-09-27,93.4,1.05,6.08,"Fried, Max",677951,608331,NA,foul,2,R,L,ATL,KC,S,NA,NA,2,0,-0.26,3.36,NA,NA,NA,2,9,Top,3.49,1.63,151,73.7,67,93.9,2190,63,3,4-Seam Fastball,3,0,0,3
2024-09-27,92,-1.48,5.27,"Singer, Brady",570482,663903,NA,called_strike,4,R,R,ATL,KC,S,NA,NA,0,0,-0.55,2.79,624585,657656,NA,2,6,Bot,3.37,1.63,NA,NA,NA,93.3,2338,46,1,Sinker,2,0,2,0
2024-09-27,92.2,-1.51,6.11,"Martinez, Nick",682634,607259,field_out,hit_into_play,3,R,R,CHC,CIN,X,3,ground_ball,3,2,0.56,3.16,NA,NA,NA,2,8,Bot,3.66,1.68,64,106.6,0,92.5,2344,56,7,Sinker,1,0,1,0
2024-09-27,86,-1.69,5.49,"Kelly, Merrill",543309,518876,NA,foul,5,R,R,AZ,SD,S,NA,NA,2,2,0.26,2.28,NA,NA,444482,1,6,Top,3.42,1.59,3,27.5,-35,85.5,2354,48,6,Slider,2,5,5,2
2024-09-27,94.6,1,6.1,"Fried, Max",677951,608331,NA,ball,12,R,L,ATL,KC,B,NA,NA,1,0,0.17,3.85,NA,NA,NA,2,9,Top,3.53,1.63,NA,NA,NA,95,2179,63,2,4-Seam Fastball,3,0,0,3
