game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-09-14,80.2,-0.23,6.9,"Flexen, Chris",669127,623167,strikeout,swinging_strike_blocked,14,R,R,CWS,OAK,S,2,NA,1,2,0.64,1.01,NA,667670,668709,2,5,Top,3.2,1.44,NA,NA,NA,80.9,2648,42,4,Slider,3,0,0,3
2024-09-14,96.9,-1.76,5.09,"Bello, Brayan",592450,678394,field_out,hit_into_play,14,R,R,NYY,BOS,X,8,line_drive,3,2,0.91,2.55,NA,NA,NA,0,6,Bot,4.01,1.8,336,109.6,18,97.3,2031,48,6,Sinker,1,7,1,7
2024-09-14,92.5,-0.09,6.96,"Flexen, Chris",669127,623167,NA,ball,14,R,R,CWS,OAK,B,NA,NA,0,2,1.68,1.31,NA,667670,668709,2,5,Top,3.32,1.54,NA,NA,NA,92.5,2284,42,3,4-Seam Fastball,3,0,0,3
2024-09-14,89.9,-0.07,6.89,"Flexen, Chris",669127,623167,NA,called_strike,4,R,R,CWS,OAK,S,NA,NA,0,1,-0.37,2.49,NA,667670,668709,2,5,Top,3.29,1.42,NA,NA,NA,90,2165,42,2,4-Seam Fastball,3,0,0,3
2024-09-14,96.9,-1.78,5.07,"Bello, Brayan",592450,678394,NA,called_strike,9,R,R,NYY,BOS,S,NA,NA,3,1,0.7,1.89,NA,NA,NA,0,6,Bot,3.84,1.69,NA,NA,NA,98.1,2066,48,5,Sinker,1,7,1,7
2024-09-14,84.1,-1.33,5.52,"Gilbert, Logan",677649,669302,field_out,hit_into_play,13,R,R,SEA,TEX,X,5,ground_ball,0,1,-0.86,2.09,NA,NA,NA,2,6,Top,3.43,1.61,36,62.3,2,86.3,774,49,2,Split-Finger,4,4,4,4
2024-09-14,80,1.32,6.5,"Anderson, Tyler",676694,542881,field_out,hit_into_play,12,R,L,LAA,HOU,X,5,ground_ball,1,2,0.89,3.2,NA,NA,605170,2,5,Top,3.28,1.53,8,60.9,-20,79.8,1979,43,4,Changeup,2,4,4,2
2024-09-14,95.3,-1,5.71,"Burnes, Corbin",672761,669203,strikeout,called_strike,1,L,R,DET,BAL,S,2,NA,3,2,-0.7,2.64,NA,690993,NA,2,7,Bot,3.08,1.46,NA,NA,NA,96,2866,52,6,Cutter,0,4,0,4
2024-09-14,92.1,-0.84,5.85,"Myers, Tobias",680728,668964,double,hit_into_play,5,L,R,AZ,MIL,X,9,line_drive,2,0,0.06,2.73,NA,NA,NA,0,7,Bot,3.42,1.66,195,101,12,93.2,2240,68,3,4-Seam Fastball,4,13,4,13
2024-09-14,92.5,-1.88,5.58,"Berríos, José",663457,621244,strikeout,called_strike,6,L,R,TOR,STL,S,2,NA,1,2,0.83,2.56,NA,NA,NA,2,7,Top,3.35,1.52,NA,NA,NA,92.5,1903,52,4,Sinker,5,1,1,5
2024-09-14,72.8,-0.06,6.91,"Flexen, Chris",669127,623167,NA,swinging_strike_blocked,14,R,R,CWS,OAK,S,NA,NA,0,0,0.02,0.97,NA,667670,668709,2,5,Top,3.2,1.44,NA,NA,NA,72.5,2597,42,1,Curveball,3,0,0,3
2024-09-14,89.9,1.31,6.28,"Anderson, Tyler",676694,542881,NA,ball,11,R,L,LAA,HOU,B,NA,NA,0,2,-0.16,3.93,NA,NA,605170,2,5,Top,3.29,1.59,NA,NA,NA,89.7,2236,43,3,4-Seam Fastball,2,4,4,2
2024-09-14,80.4,-2.36,5.53,"Berríos, José",663457,621244,NA,called_strike,4,L,R,TOR,STL,S,NA,NA,1,1,-0.51,2.8,NA,NA,NA,2,7,Top,3.39,1.66,NA,NA,NA,80,2178,52,3,Slurve,5,1,1,5
2024-09-14,81.2,-0.63,5.89,"Burnes, Corbin",672761,669203,NA,blocked_ball,14,L,R,DET,BAL,B,NA,NA,2,2,1.31,0.32,NA,690993,NA,2,7,Bot,3.11,1.4,NA,NA,NA,81.3,2964,52,5,Curveball,0,4,0,4
2024-09-14,95.4,-0.88,5.7,"Gilbert, Logan",677649,669302,NA,foul_bunt,3,R,R,SEA,TEX,S,NA,NA,0,0,0.28,3.11,NA,NA,NA,2,6,Top,3.43,1.61,10,NA,NA,98,2150,49,1,4-Seam Fastball,4,4,4,4
2024-09-14,96.5,-2,4.96,"Bello, Brayan",592450,678394,NA,ball,13,R,R,NYY,BOS,B,NA,NA,2,1,-0.75,0.76,NA,NA,NA,0,6,Bot,3.76,1.7,NA,NA,NA,96.9,2082,48,4,Sinker,1,7,1,7
2024-09-14,87.6,3,4.85,"Sale, Chris",669257,519242,field_out,hit_into_play,3,R,L,ATL,LAD,X,8,fly_ball,2,1,0.77,3.05,NA,518692,NA,2,6,Top,3.28,1.51,307,84.5,37,87.8,2084,47,4,Changeup,4,1,1,4
2024-09-14,80.2,-0.8,5.87,"Myers, Tobias",680728,668964,NA,ball,11,L,R,AZ,MIL,B,NA,NA,1,0,-0.34,3.8,NA,NA,NA,0,7,Bot,3.35,1.66,NA,NA,NA,81,1923,68,2,Changeup,4,13,4,13
2024-09-14,81.3,-1.13,5.65,"Gilbert, Logan",673962,669302,field_out,hit_into_play,9,R,R,SEA,TEX,X,3,ground_ball,0,0,0.62,2.32,NA,NA,NA,1,6,Top,3.74,1.75,4,55.6,-33,82.8,2415,48,1,Curveball,4,4,4,4
2024-09-14,95.1,-0.89,5.8,"Burnes, Corbin",672761,669203,NA,called_strike,8,L,R,DET,BAL,S,NA,NA,2,1,-0.02,1.95,NA,690993,NA,2,7,Bot,3.13,1.51,NA,NA,NA,95.6,2829,52,4,Cutter,0,4,0,4
2024-09-14,80,1.48,6.46,"Anderson, Tyler",676694,542881,NA,swinging_strike,9,R,L,LAA,HOU,S,NA,NA,0,1,0.52,1.93,NA,NA,605170,2,5,Top,3.28,1.53,NA,NA,NA,79.9,1970,43,2,Changeup,2,4,4,2
2024-09-14,97.2,-2,5.2,"Bello, Brayan",592450,678394,NA,ball,11,R,R,NYY,BOS,B,NA,NA,1,1,-2.24,2.91,NA,NA,NA,0,6,Bot,3.88,1.75,NA,NA,NA,97.7,2203,48,3,4-Seam Fastball,1,7,1,7
2024-09-14,96.1,2.96,5.24,"Sale, Chris",669257,519242,NA,ball,12,R,L,ATL,LAD,B,NA,NA,1,1,1.67,3.64,NA,518692,NA,2,6,Top,3.23,1.41,NA,NA,NA,96.6,2068,47,3,4-Seam Fastball,4,1,1,4
2024-09-14,84.9,2.54,5.41,"Freeland, Kyle",621020,607536,strikeout,swinging_strike,13,R,L,COL,CHC,S,2,NA,2,2,-0.81,0.98,NA,664023,NA,2,7,Top,3.62,1.74,NA,NA,NA,86.1,2557,51,6,Knuckle Curve,1,3,3,1
2024-09-14,91.1,-0.21,6.88,"Flexen, Chris",668709,623167,walk,ball,13,L,R,CWS,OAK,B,NA,NA,3,1,-1.68,1.71,NA,NA,667670,2,5,Top,3.23,1.65,NA,NA,NA,91.1,2224,41,5,4-Seam Fastball,3,0,0,3
2024-09-14,88.7,-2.24,6.08,"Gibson, Kyle",676391,502043,fielders_choice,hit_into_play,14,R,R,TOR,STL,X,6,ground_ball,1,0,1,2.41,664770,665489,687462,1,6,Bot,3.34,1.55,99,66.4,12,89.7,2422,45,2,Cutter,1,1,1,1
2024-09-14,82.2,-2.18,5.39,"Berríos, José",663457,621244,NA,ball,14,L,R,TOR,STL,B,NA,NA,0,1,0.49,0.88,NA,NA,NA,2,7,Top,3.42,1.69,NA,NA,NA,82.2,1657,52,2,Changeup,5,1,1,5
2024-09-14,89.2,-0.72,5.8,"Myers, Tobias",680728,668964,NA,ball,13,L,R,AZ,MIL,B,NA,NA,0,0,-0.76,0.91,NA,NA,NA,0,7,Bot,3.39,1.69,NA,NA,NA,90.2,2209,68,1,Cutter,4,13,4,13
2024-09-14,82.9,-0.32,6.68,"Flexen, Chris",668709,623167,NA,blocked_ball,13,L,R,CWS,OAK,B,NA,NA,2,1,-0.52,0.66,NA,NA,667670,2,5,Top,3.22,1.67,NA,NA,NA,83.1,1415,41,4,Changeup,3,0,0,3
2024-09-14,90.9,2.31,6.27,"Corbin, Patrick",681146,571578,field_out,hit_into_play,12,R,L,WSH,MIA,X,8,fly_ball,2,2,0.27,3.41,NA,NA,NA,2,6,Top,3.24,1.47,295,94.3,42,92,2101,44,6,Sinker,2,1,1,2
2024-09-14,85.6,-0.91,5.92,"Myers, Tobias",545341,668964,home_run,hit_into_play,13,R,R,AZ,MIL,X,NA,fly_ball,2,1,-1.15,2.04,NA,NA,656976,0,7,Bot,3.19,1.46,378,99,35,86.2,2132,67,4,Slider,2,13,2,13
2024-09-14,92.4,2.26,5.61,"Freeland, Kyle",621020,607536,NA,foul,4,R,L,COL,CHC,S,NA,NA,2,2,-0.63,2.35,NA,664023,NA,2,7,Top,3.62,1.74,NA,NA,NA,93.9,2260,51,5,Sinker,1,3,3,1
2024-09-14,92.9,-1.07,5.68,"Burnes, Corbin",672761,669203,NA,called_strike,2,L,R,DET,BAL,S,NA,NA,2,0,-0.08,2.8,NA,690993,NA,2,7,Bot,3.15,1.42,NA,NA,NA,93.6,2792,52,3,Cutter,0,4,0,4
2024-09-14,80.3,1.27,6.5,"Anderson, Tyler",676694,542881,NA,swinging_strike,14,R,L,LAA,HOU,S,NA,NA,0,0,0.65,1.06,NA,NA,605170,2,5,Top,3.28,1.53,NA,NA,NA,80.2,2001,43,1,Changeup,2,4,4,2
2024-09-14,84.5,-1.24,5.46,"Gilbert, Logan",663993,669302,field_out,hit_into_play,5,L,R,SEA,TEX,X,3,ground_ball,1,2,-0.1,2.19,NA,NA,NA,0,6,Top,3.4,1.54,23,83.4,-4,86.6,680,47,4,Split-Finger,4,4,4,4
