game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-03-21,92.6,-2.76,5.55,"King, Michael",605141,650633,walk,ball,14,R,R,LAD,SD,B,NA,NA,3,2,2.12,2.14,NA,NA,NA,1,7,Bot,3.11,1.5,NA,NA,NA,90.9,2384,80,7,Sinker,8,12,8,12
2024-03-21,81.5,-2.91,5.5,"King, Michael",605141,650633,NA,foul,8,R,R,LAD,SD,S,NA,NA,3,2,-0.2,1.6,NA,NA,NA,1,7,Bot,3.11,1.5,NA,NA,NA,79.5,2606,80,6,Sweeper,8,12,8,12
2024-03-21,91.7,-2.97,5.43,"King, Michael",605141,650633,NA,called_strike,6,R,R,LAD,SD,S,NA,NA,3,1,0.76,2.39,NA,NA,NA,1,7,Bot,3.11,1.5,NA,NA,NA,89.9,2215,80,5,Sinker,8,12,8,12
2024-03-21,81.5,-2.93,5.47,"King, Michael",605141,650633,NA,ball,14,R,R,LAD,SD,B,NA,NA,2,1,1.21,1.5,NA,NA,NA,1,7,Bot,3.11,1.5,NA,NA,NA,79.5,2657,80,4,Sweeper,8,12,8,12
2024-03-21,80.5,-2.92,5.38,"King, Michael",605141,650633,NA,ball,14,R,R,LAD,SD,B,NA,NA,1,1,0.97,0.25,NA,NA,NA,1,7,Bot,3.11,1.5,NA,NA,NA,78.6,2557,80,3,Sweeper,8,12,8,12
2024-03-21,86.4,-2.89,5.7,"King, Michael",605141,650633,NA,ball,13,R,R,LAD,SD,B,NA,NA,0,1,-1.09,1.62,NA,NA,NA,1,7,Bot,3.11,1.5,NA,NA,NA,84.4,2350,80,2,Slider,8,12,8,12
2024-03-21,92.5,-2.74,5.81,"King, Michael",605141,650633,NA,called_strike,5,R,R,LAD,SD,S,NA,NA,0,0,0.07,2,NA,NA,NA,1,7,Bot,3.11,1.5,NA,NA,NA,90.4,2227,80,1,4-Seam Fastball,8,12,8,12
2024-03-21,92.5,-2.77,5.81,"King, Michael",666158,650633,field_out,hit_into_play,4,L,R,LAD,SD,X,4,ground_ball,1,0,-0.45,2.73,NA,NA,NA,0,7,Bot,3.35,1.63,7,95.5,-19,90.6,2216,79,2,4-Seam Fastball,8,12,8,12
2024-03-21,92.5,-2.82,5.85,"King, Michael",666158,650633,NA,ball,13,L,R,LAD,SD,B,NA,NA,0,0,-0.37,0.98,NA,NA,NA,0,7,Bot,3.35,1.63,NA,NA,NA,90.7,2187,79,1,4-Seam Fastball,8,12,8,12
2024-03-21,92,-2.71,5.74,"King, Michael",518792,650633,field_out,hit_into_play,4,L,R,LAD,SD,X,5,popup,0,0,-0.75,2.74,NA,NA,681546,2,6,Bot,3.59,1.71,NA,80,69,90.7,2341,71,1,4-Seam Fastball,8,11,8,11
2024-03-21,85.8,-2.8,5.42,"King, Michael",681546,650633,walk,ball,13,L,R,LAD,SD,B,NA,NA,3,1,-1.19,1.61,NA,NA,NA,2,6,Bot,3.41,1.66,NA,NA,NA,84.6,2357,70,5,Changeup,8,11,8,11
2024-03-21,86.2,-2.82,5.49,"King, Michael",681546,650633,NA,ball,13,L,R,LAD,SD,B,NA,NA,2,1,-1.68,2.48,NA,NA,NA,2,6,Bot,3.41,1.66,NA,NA,NA,84.8,2242,70,4,Changeup,8,11,8,11
2024-03-21,84.9,-2.9,5.59,"King, Michael",681546,650633,NA,ball,11,L,R,LAD,SD,B,NA,NA,1,1,-1.6,3.01,NA,NA,NA,2,6,Bot,3.41,1.66,NA,NA,NA,82.7,2572,70,3,Slider,8,11,8,11
2024-03-21,87.8,-2.81,5.39,"King, Michael",681546,650633,NA,ball,14,L,R,LAD,SD,B,NA,NA,0,1,0.11,0.63,NA,NA,NA,2,6,Bot,3.41,1.66,NA,NA,NA,85.8,2102,70,2,Changeup,8,11,8,11
2024-03-21,91.8,-2.83,5.82,"King, Michael",681546,650633,NA,foul,1,L,R,LAD,SD,S,NA,NA,0,0,-0.41,3.04,NA,NA,NA,2,6,Bot,3.41,1.66,NA,74.1,36,NA,2312,70,1,4-Seam Fastball,8,11,8,11
2024-03-21,90.3,-1.28,6.59,"Musgrove, Joe",518792,605397,single,hit_into_play,5,L,R,LAD,SD,X,8,line_drive,0,0,0.19,2.94,571970,NA,NA,2,3,Bot,3.59,1.71,217,97.4,12,89,2747,39,1,Cutter,3,9,3,9
2024-03-21,82.3,-2.76,5.55,"King, Michael",606192,650633,strikeout,swinging_strike,8,R,R,LAD,SD,S,2,NA,3,2,0.21,1.96,NA,NA,NA,1,6,Bot,3.42,1.59,NA,NA,NA,80.3,2741,69,6,Sweeper,8,11,8,11
2024-03-21,92.5,-2.95,5.47,"King, Michael",606192,650633,NA,ball,12,R,R,LAD,SD,B,NA,NA,2,2,1.43,2.58,NA,NA,NA,1,6,Bot,3.42,1.59,NA,NA,NA,90.6,2430,69,5,Sinker,8,11,8,11
2024-03-21,81.2,-1.19,6.6,"Musgrove, Joe",681546,605397,field_out,hit_into_play,8,L,R,LAD,SD,X,3,ground_ball,1,2,-0.24,2.08,669257,571970,NA,1,3,Bot,3.41,1.66,NA,82.9,-21,78.8,2866,38,4,Curveball,2,9,2,9
