game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-03-29,94.7,-1.39,5.82,"Kirby, George",678882,669923,single,hit_into_play,12,R,R,SEA,BOS,X,9,line_drive,0,2,1.17,2.68,NA,NA,NA,2,7,Top,3.29,1.54,251,91.2,16,96,2100,45,3,4-Seam Fastball,1,0,0,1
2024-03-29,94.1,-1.57,5.77,"Kirby, George",678882,669923,NA,swinging_strike,6,R,R,SEA,BOS,S,NA,NA,0,1,0.39,2.7,NA,NA,NA,2,7,Top,3.29,1.54,NA,NA,NA,95.4,2105,45,2,4-Seam Fastball,1,0,0,1
2024-03-29,93.5,-1.58,5.72,"Kirby, George",678882,669923,NA,called_strike,7,R,R,SEA,BOS,S,NA,NA,0,0,-0.47,1.96,NA,NA,NA,2,7,Top,3.5,1.63,NA,NA,NA,94.4,2167,45,1,Sinker,1,0,0,1
2024-03-29,93.2,-1.56,5.73,"Kirby, George",671213,669923,field_out,hit_into_play,4,L,R,SEA,BOS,X,6,ground_ball,2,2,-0.49,2.67,NA,NA,NA,1,7,Top,3.82,1.78,147,103.1,8,94.2,1906,44,5,Sinker,1,0,0,1
2024-03-29,80.4,-1.48,5.69,"Kirby, George",671213,669923,NA,ball,14,L,R,SEA,BOS,B,NA,NA,1,2,1.6,0.38,NA,NA,NA,1,7,Top,3.82,1.82,NA,NA,NA,80.8,2338,44,4,Knuckle Curve,1,0,0,1
2024-03-29,92.1,-1.3,5.71,"Bassitt, Chris",623912,605135,field_out,hit_into_play,11,R,R,TB,TOR,X,4,ground_ball,0,0,-0.92,3.13,664040,668227,680700,2,5,Bot,3.25,1.51,105,51.3,18,91.9,2147,43,1,Sinker,5,1,5,1
2024-03-29,84.7,-1.71,5.76,"Kirby, George",671213,669923,NA,foul,5,L,R,SEA,BOS,S,NA,NA,1,1,-0.09,2.83,NA,NA,NA,1,7,Top,3.82,1.78,142,71.1,15,85.9,2275,44,3,Slider,1,0,0,1
2024-03-29,68.2,-1.19,5.88,"Bassitt, Chris",680700,605135,walk,ball,11,L,R,TB,TOR,B,NA,NA,3,2,-1.81,3.43,NA,664040,668227,2,5,Bot,3.26,1.49,NA,NA,NA,67.2,2278,42,6,Curveball,5,1,5,1
2024-03-29,91.7,-1.14,5.7,"Bassitt, Chris",680700,605135,NA,foul_tip,1,L,R,TB,TOR,S,NA,NA,3,1,-0.29,3.36,NA,664040,668227,2,5,Bot,3.36,1.59,NA,NA,NA,91.2,2159,42,5,Sinker,5,1,5,1
2024-03-29,98.1,-1.47,5.86,"Miller, Bobby",669357,676272,strikeout,swinging_strike,1,L,R,LAD,STL,S,2,NA,3,2,-0.29,2.79,NA,691026,502671,2,6,Top,3.3,1.57,NA,NA,NA,100.6,2372,42,7,4-Seam Fastball,5,0,0,5
2024-03-29,86,-1.68,5.74,"Kirby, George",671213,669923,NA,foul,6,L,R,SEA,BOS,S,NA,NA,1,0,0.55,2.85,NA,NA,NA,1,7,Top,3.82,1.78,86,77.7,6,87.1,2335,44,2,Slider,1,0,0,1
2024-03-29,69.6,-1.29,5.89,"Bassitt, Chris",680700,605135,NA,ball,11,L,R,TB,TOR,B,NA,NA,2,1,-0.98,3.25,NA,664040,668227,2,5,Bot,3.31,1.51,NA,NA,NA,68.6,2379,42,4,Curveball,5,1,5,1
