game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score
2024-06-05,97.8,-1.42,6.34,"Cease, Dylan",607680,656302,field_out,hit_into_play,12,R,R,LAA,SD,X,8,fly_ball,1,2,0.33,3.4,NA,NA,621493,2,6,Bot,3.28,1.53,289,96.7,50,97.4,2643,46,4,4-Seam Fastball,3,2,3,2
2024-06-05,98,-1.44,6.37,"Cease, Dylan",607680,656302,NA,ball,12,R,R,LAA,SD,B,NA,NA,0,2,0.13,3.92,NA,NA,621493,2,6,Bot,3.27,1.53,NA,NA,NA,97.9,2658,46,3,4-Seam Fastball,3,2,3,2
2024-06-05,97,-1.52,6.29,"Cease, Dylan",607680,656302,NA,called_strike,1,R,R,LAA,SD,S,NA,NA,0,1,-0.32,3.02,NA,NA,621493,2,6,Bot,3.28,1.54,NA,NA,NA,96.8,2647,46,2,4-Seam Fastball,3,2,3,2
2024-06-05,83.8,-1.72,5.99,"Cease, Dylan",607680,656302,NA,foul_tip,14,R,R,LAA,SD,S,NA,NA,0,0,1.4,1.76,NA,NA,621493,2,6,Bot,3.28,1.53,NA,NA,NA,83.8,3014,46,1,Sweeper,3,2,3,2
2024-06-05,89.2,-1.62,6.07,"Cease, Dylan",641432,656302,field_out,hit_into_play,8,L,R,LAA,SD,X,9,fly_ball,3,2,0.09,1.86,NA,NA,621493,1,6,Bot,3.18,1.43,258,83.1,44,89.3,2698,45,6,Slider,3,2,3,2
2024-06-05,98,1.71,6.39,"Rodón, Carlos",680777,607074,field_out,hit_into_play,12,R,L,NYY,MIN,X,4,ground_ball,3,2,1.18,3.59,622534,NA,NA,2,6,Top,3.28,1.56,31,95,-4,97.8,2405,45,6,4-Seam Fastball,8,2,2,8
2024-06-05,90.4,2.27,6.11,"Rodón, Carlos",680777,607074,NA,blocked_ball,13,R,L,NYY,MIN,B,NA,NA,2,2,-1.34,0.83,622534,NA,NA,2,6,Top,3.33,1.61,NA,NA,NA,90.3,2733,45,5,Slider,8,2,2,8
2024-06-05,97.5,-1.53,6.31,"Cease, Dylan",641432,656302,NA,foul,3,L,R,LAA,SD,S,NA,NA,3,1,0.47,3.1,NA,NA,621493,1,6,Bot,3.18,1.43,NA,NA,NA,97.6,2584,45,5,4-Seam Fastball,3,2,3,2
2024-06-05,85.3,-1.05,6.05,"Blanco, Ronel",671056,669854,field_out,hit_into_play,5,R,R,HOU,STL,X,8,fly_ball,2,1,0.05,2.55,NA,NA,NA,1,6,Top,3.27,1.46,374,97.5,34,85.9,1886,43,4,Slider,2,4,4,2
2024-06-05,87.7,2.17,6.16,"Rodón, Carlos",680777,607074,NA,blocked_ball,13,R,L,NYY,MIN,B,NA,NA,1,2,-0.21,-0.25,622534,NA,NA,2,6,Top,3.33,1.61,NA,NA,NA,87.8,1605,45,4,Changeup,8,2,2,8
2024-06-05,97.6,-1.78,6.31,"Cease, Dylan",641432,656302,NA,ball,11,L,R,LAA,SD,B,NA,NA,2,1,-1,2.98,NA,NA,621493,1,6,Bot,3.07,1.49,NA,NA,NA,97.6,2548,45,4,4-Seam Fastball,3,2,3,2
2024-06-05,83.7,-2,5.57,"Berríos, José",669065,621244,field_out,hit_into_play,8,L,R,TOR,BAL,X,6,ground_ball,0,0,-0.12,1.76,656811,NA,623993,2,6,Top,3.58,1.73,20,99.8,-4,83.8,2372,46,1,Slurve,2,2,2,2
2024-06-05,94,-0.67,6.11,"Blanco, Ronel",671056,669854,NA,ball,14,R,R,HOU,STL,B,NA,NA,1,1,1.29,0.85,NA,NA,NA,1,6,Top,3.16,1.49,NA,NA,NA,95.5,2203,43,3,4-Seam Fastball,2,4,4,2
2024-06-05,95.7,-2.84,5.56,"Ureña, José",570482,570632,walk,ball,14,R,R,TEX,DET,B,NA,NA,3,2,1.08,1.45,NA,NA,NA,2,7,Top,3.35,1.65,NA,NA,NA,95.1,2103,54,8,Sinker,6,1,1,6
2024-06-05,97.5,-1.66,6.29,"Cease, Dylan",641432,656302,NA,called_strike,1,L,R,LAA,SD,S,NA,NA,2,0,-0.58,3,NA,NA,621493,1,6,Bot,3,1.48,NA,NA,NA,97.7,2550,45,3,4-Seam Fastball,3,2,3,2
2024-06-05,89.4,2.3,6.12,"Rodón, Carlos",680777,607074,NA,blocked_ball,13,R,L,NYY,MIN,B,NA,NA,0,2,-0.05,0.96,622534,NA,NA,2,6,Top,3.3,1.58,NA,NA,NA,88.6,2720,45,3,Slider,8,2,2,8
2024-06-05,97.2,1.79,6.39,"Rodón, Carlos",680777,607074,NA,swinging_strike,12,R,L,NYY,MIN,S,NA,NA,0,1,0.25,3.51,622534,NA,NA,2,6,Top,3.28,1.56,NA,NA,NA,96.2,2527,45,2,4-Seam Fastball,8,2,2,8
2024-06-05,86.6,-2.82,5.64,"Ureña, José",570482,570632,NA,foul,8,R,R,TEX,DET,S,NA,NA,3,2,-0.16,2.06,NA,NA,NA,2,7,Top,3.41,1.62,4,92.7,-25,87.4,2196,54,7,Slider,6,1,1,6
2024-06-05,94.9,-1.9,5.6,"Berríos, José",676059,621244,field_out,hit_into_play,8,R,R,TOR,BAL,X,9,fly_ball,0,0,-0.06,2.14,NA,656811,623993,1,6,Top,3.5,1.61,300,95.7,43,94.9,2100,45,1,Sinker,2,2,2,2
2024-06-05,97.4,-1.71,6.28,"Cease, Dylan",641432,656302,NA,ball,11,L,R,LAA,SD,B,NA,NA,1,0,-0.85,3.34,NA,NA,621493,1,6,Bot,3.08,1.47,NA,NA,NA,97.5,2598,45,2,4-Seam Fastball,3,2,3,2
2024-06-05,92.9,-0.77,6.11,"Blanco, Ronel",671056,669854,NA,foul,6,R,R,HOU,STL,S,NA,NA,1,0,0.59,2.46,NA,NA,NA,1,6,Top,3.27,1.46,277,90.7,46,93.3,2154,43,2,4-Seam Fastball,2,4,4,2
2024-06-05,84.6,-1.11,6.07,"Blanco, Ronel",671056,669854,NA,ball,11,R,R,HOU,STL,B,NA,NA,0,0,-0.33,4,NA,NA,NA,1,6,Top,3.23,1.53,NA,NA,NA,86.1,1875,43,1,Slider,2,4,4,2
2024-06-05,85.9,-1.94,5.48,"Berríos, José",623993,621244,walk,ball,13,L,R,TOR,BAL,B,NA,NA,3,1,-1.7,1.91,NA,NA,656811,1,6,Top,3.34,1.57,NA,NA,NA,85.9,1450,44,5,Changeup,2,2,2,2
2024-06-05,97.5,-1.6,6.31,"Cease, Dylan",641432,656302,NA,ball,11,L,R,LAA,SD,B,NA,NA,0,0,-0.67,4,NA,NA,621493,1,6,Bot,3.14,1.35,NA,NA,NA,97.4,2557,45,1,4-Seam Fastball,3,2,3,2
2024-06-05,85.8,2.05,6.2,"Rodón, Carlos",680777,607074,NA,swinging_strike,9,R,L,NYY,MIN,S,NA,NA,0,0,0.34,1.82,622534,NA,NA,2,6,Top,3.28,1.56,NA,NA,NA,85.2,1459,45,1,Changeup,8,2,2,8
2024-06-05,93.9,-2.73,5.65,"Ureña, José",570482,570632,NA,foul,13,R,R,TEX,DET,S,NA,NA,3,2,-1.16,2.05,NA,NA,NA,2,7,Top,3.41,1.62,NA,NA,NA,94.2,1956,54,6,Sinker,6,1,1,6
2024-06-05,89.6,-2.7,5.98,"Ureña, José",570482,570632,NA,ball,14,R,R,TEX,DET,B,NA,NA,2,2,0.58,0.73,NA,NA,NA,2,7,Top,3.42,1.65,NA,NA,NA,89.8,1645,54,5,Changeup,6,1,1,6
2024-06-05,84.9,1.95,6.47,"Rodón, Carlos",621043,607074,sac_fly,hit_into_play,4,R,L,NYY,MIN,X,8,fly_ball,3,2,-0.6,2.79,571657,622534,NA,1,6,Top,3.66,1.76,367,96.1,29,84.8,2888,44,10,Slider,8,1,1,8
2024-06-05,95,-1.81,5.74,"Berríos, José",623993,621244,NA,ball,11,L,R,TOR,BAL,B,NA,NA,2,1,-0.85,4.44,NA,NA,656811,1,6,Top,3.42,1.51,NA,NA,NA,94.5,2299,44,4,4-Seam Fastball,2,2,2,2
2024-06-05,98.4,-1.33,6.25,"Cease, Dylan",621493,656302,walk,ball,14,R,R,LAA,SD,B,NA,NA,3,1,1,1.47,NA,NA,NA,1,6,Bot,3.48,1.64,NA,NA,NA,98.3,2573,44,5,4-Seam Fastball,3,2,3,2
